"NA","Province/State","country","Lat","Long","1/22/20","1/23/20","1/24/20","1/25/20","1/26/20","1/27/20","1/28/20","1/29/20","1/30/20","1/31/20","2/1/20","2/2/20","2/3/20","2/4/20","2/5/20","2/6/20","2/7/20","2/8/20","2/9/20","2/10/20","2/11/20","2/12/20","2/13/20","2/14/20","2/15/20","2/16/20","2/17/20","2/18/20","2/19/20","2/20/20","2/21/20","2/22/20","2/23/20","2/24/20","2/25/20","2/26/20","2/27/20","2/28/20","2/29/20","3/1/20","3/2/20","3/3/20","3/4/20","3/5/20","3/6/20","3/7/20","3/8/20","3/9/20","3/10/20","3/11/20","3/12/20","3/13/20","3/14/20","3/15/20","3/16/20","3/17/20","3/18/20","3/19/20","3/20/20","3/21/20","3/22/20","3/23/20","3/24/20","3/25/20","3/26/20","3/27/20","3/28/20","3/29/20","3/30/20","3/31/20","4/1/20","4/2/20","4/3/20","4/4/20","4/5/20","4/6/20","4/7/20","4/8/20","4/9/20","4/10/20","4/11/20","4/12/20","4/13/20","4/14/20","4/15/20","4/16/20","4/17/20","4/18/20","4/19/20","4/20/20","4/21/20","4/22/20","4/23/20","4/24/20","4/25/20","4/26/20","4/27/20","4/28/20","4/29/20","4/30/20","5/1/20","5/2/20","5/3/20","5/4/20","5/5/20","5/6/20","5/7/20","5/8/20","5/9/20","5/10/20","5/11/20","5/12/20","5/13/20","5/14/20","5/15/20","5/16/20","5/17/20","5/18/20","5/19/20","5/20/20","5/21/20","5/22/20","5/23/20","5/24/20","5/25/20","5/26/20","5/27/20","5/28/20","5/29/20","5/30/20","5/31/20","6/1/20","6/2/20","6/3/20","6/4/20","6/5/20","6/6/20","6/7/20","6/8/20","6/9/20","6/10/20","6/11/20","6/12/20","6/13/20","6/14/20","6/15/20","6/16/20","6/17/20","6/18/20","6/19/20","6/20/20","6/21/20","6/22/20","6/23/20","6/24/20","6/25/20","6/26/20","6/27/20","6/28/20","6/29/20","6/30/20","7/1/20","7/2/20","7/3/20","7/4/20","7/5/20","7/6/20","7/7/20","7/8/20","7/9/20","7/10/20","7/11/20","7/12/20","7/13/20","7/14/20","7/15/20","7/16/20","7/17/20","7/18/20","7/19/20","7/20/20","7/21/20","7/22/20","7/23/20","7/24/20","7/25/20","7/26/20","7/27/20","7/28/20","7/29/20","7/30/20","7/31/20","8/1/20","8/2/20","8/3/20","8/4/20","8/5/20","8/6/20","8/7/20","8/8/20","8/9/20","8/10/20","8/11/20","8/12/20","8/13/20","8/14/20","8/15/20","8/16/20","8/17/20","8/18/20","8/19/20","8/20/20","8/21/20","8/22/20","8/23/20","8/24/20","8/25/20","8/26/20","8/27/20","8/28/20","8/29/20","8/30/20","8/31/20","9/1/20","9/2/20","9/3/20","9/4/20","9/5/20","9/6/20","9/7/20","9/8/20","9/9/20","9/10/20","9/11/20","9/12/20","9/13/20","9/14/20","9/15/20","9/16/20","9/17/20","9/18/20","9/19/20","9/20/20","9/21/20","9/22/20","9/23/20","9/24/20","9/25/20","9/26/20","9/27/20","9/28/20","9/29/20","9/30/20","10/1/20","10/2/20","10/3/20","10/4/20","10/5/20"
NA,"","Estonia","58.5953","25.0136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","2","2","7","8","8","11","20","20","20","26","33","45","48","59","62","62","69","72","83","93","93","98","102","115","117","133","145","162","164","165","169","184","192","206","228","233","233","240","236","249","253","256","259","259","261","264","273","704","747","750","751","777","777","909","923","934","938","938","938","956","1488","1508","1526","1532","1538","1552","1561","1574","1610","1622","1624","1625","1632","1650","1663","1667","1675","1681","1683","1684","1690","1697","1703","1705","1705","1717","1728","1743","1748","1755","1758","1764","1765","1771","1783","1790","1797","1812","1818","1818","1829","1836","1842","1859","1870","1874","1875","1880","1882","1889","1894","1895","1895","1895","1897","1901","1904","1910","1912","1912","1912","1912","1912","1912","1915","1915","1922","1923","1924","1926","1926","1930","1934","1934","1935","1937","1948","1954","1956","1961","1961","1962","1968","1975","1975","1976","1976","1976","1976","1990","2002","2009","2011","2024","2024","2025","2038","2054","2067","2076","2086","2088","2088","2112","2130","2150","2157","2165","2170","2176","2195","2213","2223","2233","2252","2256","2256","2286","2318","2337","2357","2374","2377","2379","2385","2387","2395","2417","2499","2506","2513","2564","2605","2643","2675","2727","2749","2755"
NA,"","Eswatini","-26.5225","31.4659","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","7","7","7","7","7","7","8","8","8","8","8","8","8","8","8","8","10","10","10","10","10","10","12","12","12","12","12","12","12","12","12","14","27","28","28","48","51","66","72","73","78","87","97","112","119","119","156","158","164","168","168","168","168","189","194","198","201","201","221","224","225","229","232","236","238","246","247","249","249","259","262","267","276","285","285","291","319","331","347","367","370","372","380","408","418","452","515","535","547","564","570","588","609","633","656","668","688","695","724","736","769","788","822","850","855","876","882","929","940","986","1025","1025","1070","1134","1214","1214","1214","1253","1258","1385","1476","1476","1565","1607","1634","1720","1910","1991","1991","2268","2268","2371","2587","2611","2643","2682","2762","2898","2936","2959","3078","3115","3210","3359","3478","3529","3562","3585","3789","3844","3903","3951","4029","4059","4077","4103","4165","4188","4229","4374","4401","4418","4439","4478","4571","4624","4647","4672","4693","4724","4767","4802","4821","4844","4859","4912","5000","5061","5076","5127","5141"
NA,"","Ethiopia","9.145","40.4897","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","1","4","2","2","3","3","4","4","4","4","4","4","4","10","10","14","14","15","15","15","16","16","16","16","21","21","25","29","41","50","50","58","59","66","69","75","75","91","93","93","95","97","99","105","106","108","108","112","113","113","116","120","122","123","128","151","152","159","167","181","191","197","208","209","217","231","246","250","262","281","344","361","379","401","434","451","495","545","620","738","849","934","1029","1122","1213","1297","1412","1486","1544","1688","2015","2132","2430","2430","2430","2430","2430","2430","2430","2430","2430","2430","2430","2430","2430","2430","2430","2430","2430","2430","2430","2430","2430","2430","5448","5506","5645","5785","5966","6216","6386","6526","6685","6763","6950","7195","7601","7931","8240","8598","9027","9415","9707","10206","10411","10696","11034","11428","11660","12037","12359","12524","12938","13308","13536","13913","14480","14995","15262","15796","16311","16829","17415","18116","18382","18994","19487","19903","20283","20612","20776","21307","21789","22677","23054","23640","24024","24493","24983","25333","25988","26665","27085","27638","27939","28314","28634","28991","29253","29461","29863","30029","30363","30753","30952","31204","31430","31677","32325","33060","34016"
NA,"","Fiji","-17.7134","178.065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","8","8","10","10","12","12","12","12","12","12","14","14","14","14","14","14","14","14","14","14","14","14","14","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","20","20","20","20","20","20","20","20","20","23","23","23","23","23","23","23","23","23","23","23","23","23","23","24","24","24","24","24","24","24","24","24","24","24","24","26","26","26","26","26","28","28","28","28","28","28","28","28","28","28","28","28","28","28"
NA,"","Finland","61.92411","25.748151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","300","300","300","300","300","300","300","300","300","300","300","300","300","300","1700","1700","1700","1700","2000","2000","2000","2000","2500","2500","2500","2500","2800","2800","3000","3000","3000","3000","3500","3500","3500","3500","4000","4000","4000","4000","4300","4300","4300","5000","5000","5000","5000","5000","4800","4800","4800","4800","4800","5100","5100","5100","5500","5500","5500","5500","5500","5500","5500","5800","5800","5800","5800","5800","5800","5800","6200","6200","6200","6200","6200","6200","6200","6200","6200","6200","6200","6400","6400","6600","6600","6600","6600","6600","6600","6600","6700","6700","6700","6700","6700","6700","6700","6800","6800","6800","6800","6800","6800","6800","6880","6880","6880","6880","6880","6880","6880","6920","6920","6920","6920","6920","6920","6920","6950","6950","6950","6950","6950","6950","6950","6980","6980","6980","6980","6980","6980","6980","7050","7050","7050","7050","7050","7050","7050","7100","7100","7100","7100","7100","7100","7100","7200","7200","7200","7200","7200","7200","7200","7350","7350","7350","7350","7350","7350","7350","7500","7500","7500","7500","7500","7500","7500","7700","7700","7700","7700","7700","7700","7700","7850","7850","7850","7850","7850","7850","7850","8100","8100","8100","8100","8100","8100"
NA,"French Guiana","France","3.9339","-53.1258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","6","6","6","6","15","15","22","22","22","34","34","34","43","43","43","51","51","51","51","51","61","64","64","69","76","83","84","87","87","87","87","93","93","94","98","98","98","100","100","111","112","119","119","122","122","122","124","124","124","125","125","131","136","136","137","141","143","145","146","146","150","161","172","185","200","200","207","254","296","321","348","383","400","427","457","462","489","520","534","552","619","663","784","840","890","930","972","1016","1056","1096","1166","1249","1249","1352","1508","1602","1680","1777","1866","1866","1984","2119","2349","2555","2785","2981","2981","3210","3472","3738","3818","3932","4272","4272","4714","4996","5277","5376","5522","5767","5767","6047","6106","6176","6270","6386","6531","6531","6767","6873","7075","7240","7320","7501","7501","7549","7632","7713","7784","7841","7893","7893","7985","8054","8112","8189","8251","8307","8307","8363","8399","8461","8508","8586","8620","8620","8654","8707","8739","8772","8792","8870","8870","8902","8946","8986","9040","9078","9132","9132","9156","9202","9235","9267","9298","9341","9341","9373","9400","9431","9456","9472","9500","9500","9536","9569","9589","9613","9637","9665","9665","9710"
NA,"French Polynesia","France","-17.6797","149.4068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","19","19","35","36","41","41","41","43","49","50","50","51","51","51","53","54","54","56","56","56","56","56","58","58","59","59","59","59","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","62","62","62","62","62","62","62","62","62","62","62","62","62","62","64","64","64","64","64","68","68","68","68","68","68","68","68","148","202","202","202","202","202","205","205","336","336","360","360","360","528","528","528","576","642","642","642","672","672","672","672","873","1028","1028","1028","1170","1237","1237","1335","1335","1335","1335","1431","1504","1504","1555","1555","1555","1769"
NA,"Guadeloupe","France","16.265","-61.551","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","17","17","22","24","24","24","24","31","31","31","43","43","67","67","67","67","67","67","67","67","73","73","73","73","73","76","82","82","82","82","82","82","95","95","95","95","98","98","104","104","104","104","104","104","109","109","109","109","109","109","109","109","109","109","115","115","115","115","115","115","115","138","138","138","138","138","138","138","144","144","144","144","144","144","144","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","157","172","172","172","172","172","172","172","176","176","176","176","176","176","176","179","179","179","179","179","179","179","186","186","186","186","186","289","289","289","289","289","289","289","289","289","289","289","289","289","289","289","289","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","837","837","837","837","837","837","837","837","837","837","837","2199","2199","2199","2199","2199","2199","2199","2199","2199","2199","2199","2199","2199"
NA,"Martinique","France","14.6415","-61.0242","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","27","27","27","27","50","50","50","50","50","50","50","50","50","50","73","73","73","73","73","73","73","73","73","77","77","77","77","83","83","83","83","83","83","83","83","83","83","83","83","83","83","91","91","91","91","91","91","91","91","91","91","91","91","91","91","91","91","91","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98"
NA,"Mayotte","France","-12.8275","45.166244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","10","10","10","14","14","14","22","22","22","50","59","59","59","69","69","69","117","117","117","117","117","125","125","144","144","144","144","235","235","235","235","235","235","352","352","352","352","352","492","492","492","492","627","627","627","627","627","627","627","894","894","894","894","894","894","894","1314","1315","1385","1385","1385","1473","1473","1523","1523","1523","1523","1523","1654","1654","1654","1654","1790","1790","1790","2058","2058","2066","2066","2066","2066","2066","2188","2188","2218","2218","2218","2218","2218","2325","2325","2341","2341","2375","2375","2375","2375","2446","2446","2480","2480","2480","2480","2480","2480","2581","2581","2591","2591","2591","2591","2614","2614","2650","2650","2650","2650","2672","2672","2672","2721","2721","2721","2721","2738","2738","2738","2738","2835","2835","2835","2835","2835","2835","2940","2940","2940","2940","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964"
NA,"New Caledonia","France","-20.904304999999997","165.618042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","14","14","15","15","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","19","20","20","20","20","20","20","20","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","23","23","23","23","23","23","23","23","23","23","23","23","23","23","23","25","25","25","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","27","27","27","27","27","27"
