date,Afghanistan,Ägypten,Albanien,Algerien,Andorra,Angola,Antarktis,Antigua und Barbuda,Äquatorialguinea,Argentinien,Armenien,Aserbaidschan,Äthiopien,Australien,Bahamas,Bahrain,Bangladesch,Barbados,Belarus,Belgien,Belize,Benin,Bhutan,Bolivien,Bosnien und Herzegowina,Botswana,Brasilien,Brunei,Bulgarien,Burkina Faso,Burundi,Chile,China,Costa Rica,Dänemark,Deutschland,Dominica,Dominikanische Republik,DR Kongo,Dschibuti,Ecuador,El Salvador,Elfenbeinküste,Eritrea,Estland,Eswatini,Fiji,Finnland,Frankreich,Gabun,Gambia,Georgien,Ghana,Grenada,Griechenland,Großbritannien,Guatemala,Guinea,Guinea Bissau,Guyana,Haiti,Honduras,Indien,Indonesien,Irak,Iran,Irland,Island,Israel,Italien,Jamaika,Japan,Jemen,Jordanien,Kambodscha,Kamerun,Kanada,Kap Verde,Kasachstan,Katar,Kenia,Kirgisistan,Kiribati,Kolumbien,Komoren,Kongo,Kosovo,Kroatien,Kuba,Kuwait,Laos,Lesotho,Lettland,Libanon,Liberia,Libyen,Liechtenstein,Litauen,Luxemburg,Madagaskar,Malawi,Malaysia,Malediven,Mali,Malta,Marokko,Marshallinseln,Mauretanien,Mauritius,Mexiko,Mikronesien,Moldawien,Monaco,Mongolei,Montenegro,Mosambik,Myanmar,Namibia,Nepal,Neuseeland,Nicaragua,Niederlande,Niger,Nigeria,Nordmazedonien,Norwegen,Oman,Österreich,Osttimor,Pakistan,Palästina,Palau,Panama,Papua Neuguinea,Paraguay,Peru,Philippinen,Polen,Portugal,Ruanda,Rumänien,Russland,Saint Lucia,Salomon Inseln,Sambia,Samoa,San Marino,São Tomé und Príncipe,Saudi Arabien,Schweden,Schweiz,Senegal,Serbien,Seychellen,Sierra Leone,Simbabwe,Singapur,Slowakei,Slowenien,Somalia,Spanien,Sri Lanka,St  Kitts und Nevis,St  Vincent Grenadines,Südafrika,Sudan,Südkorea,Südsudan,Surinam,Syrien,Tadschikistan,Taiwan,Tansania,Thailand,Togo,Tonga,Trinidad Tobago,Tschad,Tschechien,Tunesien,Türkei,Uganda,Ukraine,Ungarn,Uruguay,USA,Usbekistan,Vanuatu,Vatikan,Venezuela,Vereinigte Arabische Emirate,Vietnam,Zentralafrikanische Republik,Zypern
2021-03-24,1,41,11,3,0,1,0,0,0,102,17,14,18,0,0,3,22,0,9,27,0,1,0,13,56,5,2295,0,100,0,0,84,0,3,1,187,0,6,1,0,34,4,1,0,11,0,0,4,249,1,0,8,4,0,57,79,19,1,0,2,0,17,211,153,34,79,9,0,14,415,5,30,12,90,1,0,38,1,327,1,18,1,0,128,0,1,13,17,4,9,0,1,9,52,0,23,0,12,3,4,2,3,0,1,2,6,0,0,0,531,0,32,0,0,8,3,0,4,1,0,0,30,0,1,22,1,4,28,0,44,23,0,7,2,40,641,25,330,12,2,113,401,0,0,2,0,0,0,6,18,8,5,33,0,0,1,0,75,7,9,136,2,0,0,105,10,3,0,0,11,0,0,0,0,1,0,0,0,194,25,109,0,262,219,15,1012,0,0,0,9,6,0,0,1
2021-03-25,1,42,11,3,0,1,0,0,0,101,16,15,20,0,0,2,25,0,9,27,0,1,0,15,59,7,2285,0,99,0,0,77,0,3,2,187,0,5,0,0,36,4,2,0,11,0,0,4,243,1,0,8,5,0,58,74,18,1,1,2,0,18,226,134,33,80,9,0,13,421,5,29,12,93,1,0,37,1,327,2,20,1,0,126,0,0,13,16,3,8,0,1,9,51,0,22,0,11,4,4,2,3,0,1,2,6,0,0,0,515,0,33,0,0,7,2,0,3,1,0,0,29,0,1,24,1,4,28,0,48,23,0,7,1,41,675,30,353,10,2,120,392,0,0,2,0,1,0,6,20,9,5,34,0,0,1,0,71,7,11,216,2,0,0,116,10,4,0,0,11,0,0,0,0,1,0,0,0,190,25,120,0,275,228,15,972,0,0,0,9,6,0,0,1
2021-03-26,1,42,10,3,0,1,0,0,0,108,16,17,22,0,0,3,27,0,9,29,0,0,0,15,64,7,2407,0,96,0,0,71,0,5,2,181,0,5,0,0,31,4,2,0,11,0,0,4,331,0,0,8,4,0,56,70,16,1,1,2,0,16,240,118,31,82,11,0,13,431,5,29,12,96,1,17,38,1,327,2,17,1,0,125,0,0,8,16,4,9,0,1,8,50,0,16,0,11,3,5,3,3,0,1,3,5,0,0,0,520,0,35,0,0,7,3,0,3,1,0,0,26,0,2,26,1,4,25,0,51,23,0,7,0,42,647,36,357,9,2,116,387,0,0,2,0,1,0,6,20,8,4,29,0,0,1,0,68,7,8,300,2,0,0,81,10,4,0,0,11,0,0,0,0,1,0,0,0,187,25,130,0,284,237,16,990,0,0,0,10,6,0,0,1
2021-03-27,1,41,10,3,0,1,0,0,0,122,17,18,20,0,0,2,29,0,9,31,0,0,0,16,64,7,2555,0,98,0,0,68,0,5,2,174,0,5,0,0,35,3,2,0,11,0,0,3,333,1,0,8,3,0,58,65,16,1,1,2,0,18,257,131,30,83,10,0,12,428,6,31,14,98,1,17,38,1,327,2,16,1,0,126,0,1,8,17,3,9,0,1,7,49,0,16,0,11,3,5,3,2,0,1,2,5,0,0,0,515,0,36,0,0,7,3,0,2,2,0,0,28,0,2,28,1,4,26,0,53,22,0,7,0,44,624,33,371,9,2,124,386,0,0,3,0,1,0,6,20,9,4,36,0,0,1,0,64,6,10,300,2,0,0,81,10,4,0,0,11,0,0,0,0,1,0,0,0,178,26,138,0,288,241,18,996,0,0,0,10,6,0,0,1
2021-03-28,1,41,10,3,0,1,0,0,0,129,17,20,20,0,0,2,31,0,9,27,0,0,0,18,64,7,2603,0,99,0,0,68,0,5,2,172,0,5,0,0,41,3,2,0,12,0,0,3,332,1,0,7,2,0,60,63,15,1,1,2,0,16,268,128,29,86,11,0,13,427,5,33,14,97,1,17,38,1,16,2,15,1,0,132,0,2,8,17,3,9,0,1,7,48,0,16,0,11,3,5,3,2,0,2,2,4,0,0,0,512,0,38,0,0,7,3,0,2,2,0,0,28,0,3,29,1,6,26,0,56,22,0,8,1,48,713,29,369,10,2,129,381,0,0,3,0,1,0,6,20,9,3,37,0,0,1,0,65,7,10,300,2,0,0,79,6,4,0,0,11,0,0,0,1,0,0,0,1,172,27,145,0,294,244,18,957,1,0,0,10,6,0,0,1
2021-03-29,1,40,10,3,0,1,0,0,0,134,17,21,22,0,0,2,33,0,9,28,0,0,0,20,70,12,2662,0,104,0,0,102,0,5,2,171,0,5,0,1,38,3,2,0,12,0,0,4,334,1,0,8,2,0,59,64,14,1,1,2,0,17,278,124,30,86,11,0,13,432,7,32,13,95,1,17,33,1,16,2,16,1,0,133,0,2,14,18,3,9,0,1,8,47,0,20,0,11,3,6,2,2,0,2,2,5,0,0,0,513,0,40,0,0,7,2,0,3,1,0,0,28,0,3,30,2,5,27,0,60,20,0,7,2,49,731,31,367,8,2,138,372,0,0,3,0,1,0,6,20,9,4,32,1,0,1,0,63,7,10,237,2,0,0,73,6,4,0,0,10,0,0,0,0,0,0,0,1,175,27,150,0,296,244,17,968,1,0,0,11,6,0,0,1
2021-03-30,1,39,10,3,0,1,0,0,0,130,16,22,21,0,0,2,37,0,9,29,0,0,0,21,73,12,2734,0,109,0,0,103,0,7,2,161,0,5,0,1,39,3,3,0,12,0,0,3,347,1,1,8,1,0,62,56,13,2,1,2,0,16,290,127,31,88,10,0,10,429,6,29,14,96,1,17,33,1,16,2,14,1,0,140,0,2,16,17,3,9,0,0,8,48,0,13,0,9,2,6,2,3,0,2,2,5,0,0,0,512,0,42,0,0,7,3,0,3,2,0,0,26,0,4,32,2,5,27,0,67,19,0,7,3,49,710,28,376,7,2,138,369,0,0,2,0,1,0,6,16,9,4,38,1,0,1,0,62,8,10,223,2,0,0,77,5,3,0,0,10,0,0,0,0,1,0,0,1,167,25,153,0,289,247,18,961,1,0,0,11,6,0,0,1
2021-03-31,3,39,9,3,0,1,0,0,0,130,17,23,21,0,0,2,40,0,9,33,0,0,0,21,76,12,2964,0,112,0,0,105,0,7,2,161,0,5,0,1,44,2,3,0,11,0,0,3,356,1,1,8,1,0,63,48,13,2,1,2,0,14,319,125,33,89,8,0,8,430,7,33,13,97,1,17,35,1,16,2,12,1,0,147,0,2,8,17,3,8,0,0,7,47,0,12,0,9,3,8,2,4,0,2,2,5,0,0,0,512,0,43,0,0,7,3,0,3,1,0,0,26,0,4,34,2,5,27,0,72,18,0,7,3,48,745,37,386,6,1,137,371,0,0,3,0,1,0,6,15,10,4,38,1,0,1,0,65,8,11,245,2,0,0,68,5,4,0,0,10,0,0,0,0,1,0,0,1,166,25,154,0,298,255,19,906,1,0,0,12,6,0,0,1
2021-04-01,3,39,8,4,0,1,0,0,0,121,17,25,21,0,0,2,44,0,9,33,0,0,0,21,76,12,3107,0,114,1,0,115,0,7,2,158,0,5,0,1,42,2,2,0,10,0,0,2,367,1,1,8,1,0,66,46,14,2,0,1,0,14,350,139,33,88,11,0,8,435,8,32,14,95,1,36,36,1,16,2,11,1,0,156,0,3,12,18,2,9,0,0,7,46,0,13,0,9,2,9,1,4,0,2,2,5,0,0,0,493,0,43,0,0,8,3,0,4,2,0,0,25,0,3,34,2,4,27,0,75,18,0,7,3,49,743,30,401,6,1,136,369,0,0,3,0,0,0,7,18,10,4,39,0,0,1,0,68,8,9,160,2,0,0,52,5,3,1,0,10,0,0,0,0,0,0,1,1,162,26,156,0,307,253,22,871,1,0,0,12,5,0,1,1
2021-04-02,4,40,8,4,0,1,0,0,0,113,17,25,21,0,0,2,46,0,9,33,0,0,0,23,78,12,3006,0,120,1,0,119,0,4,2,165,0,5,0,1,40,3,3,0,11,0,0,2,287,1,0,9,1,0,68,43,14,2,1,1,0,12,410,141,33,93,9,0,8,439,7,30,14,95,1,19,34,1,16,2,13,1,0,162,0,3,12,20,2,8,0,0,8,48,0,12,0,9,2,9,1,5,0,2,2,6,0,0,0,427,0,43,0,1,9,3,0,4,1,0,0,25,0,3,36,2,4,28,0,77,18,0,6,3,48,702,24,409,7,1,141,368,0,0,3,0,0,0,7,14,10,4,44,1,0,1,0,72,8,9,76,2,0,0,49,5,3,1,0,10,0,0,0,0,0,0,1,1,161,29,160,0,323,252,24,832,1,0,0,12,4,0,1,2
2021-04-03,4,40,7,4,0,1,0,0,0,105,18,26,22,0,0,3,49,0,9,37,0,0,0,22,78,12,2791,0,122,1,0,124,0,4,2,159,0,6,0,1,36,3,3,0,10,0,0,2,286,1,0,8,1,0,68,36,13,2,1,2,0,11,439,125,36,99,9,0,10,438,7,27,14,94,2,19,32,1,16,2,15,1,0,163,0,2,12,22,2,9,0,0,7,46,0,12,0,9,2,10,1,5,0,2,2,6,0,0,0,369,0,44,0,1,9,3,0,4,1,0,0,25,0,2,38,2,4,29,0,80,18,0,6,3,49,778,38,426,7,1,139,367,0,0,2,0,0,0,7,14,10,4,39,1,0,1,0,75,8,7,98,2,0,0,44,5,3,1,0,10,0,0,0,0,0,0,0,1,156,32,165,0,338,250,24,825,1,0,0,13,4,0,1,2
2021-04-04,4,40,8,4,0,1,0,0,0,107,18,27,23,0,0,3,52,0,9,39,0,0,0,20,78,12,2743,0,126,1,0,127,0,4,2,156,0,6,0,1,31,4,3,0,10,0,0,2,294,1,0,9,1,0,71,35,13,1,1,2,0,12,465,174,36,109,7,0,8,442,6,24,14,92,1,19,36,1,17,3,15,2,0,163,0,1,12,24,3,10,0,0,8,45,0,17,0,8,2,10,1,5,0,2,2,7,0,0,0,361,0,44,0,1,9,3,0,4,1,0,0,26,0,1,38,2,4,28,0,81,18,0,5,2,48,737,36,437,6,1,137,370,0,0,3,0,0,0,7,14,10,4,38,1,0,1,0,76,8,9,98,3,0,0,46,5,3,1,0,11,0,0,0,0,1,0,0,0,153,33,170,0,346,249,27,806,1,0,0,14,4,0,1,2
2021-04-05,5,42,8,3,0,1,0,0,0,123,20,28,25,0,0,4,53,0,10,40,0,0,0,19,75,7,2728,0,125,1,0,87,0,4,2,157,0,6,0,1,34,4,2,0,10,0,0,2,270,1,0,8,2,0,73,36,12,1,1,2,0,14,490,176,36,122,7,0,7,425,5,23,13,90,1,19,39,1,17,3,16,1,0,173,0,1,6,25,3,10,0,0,7,44,0,15,0,8,1,9,1,5,0,1,2,7,0,0,0,367,0,44,0,1,9,3,0,4,1,0,0,26,0,1,37,2,9,30,0,81,17,0,5,3,50,715,36,439,6,1,137,377,0,0,3,0,0,0,7,14,11,3,44,0,0,1,0,79,8,8,83,2,0,0,41,5,3,1,0,11,0,0,0,0,1,0,0,0,146,33,175,0,358,252,31,782,1,0,0,14,4,0,1,1
2021-04-06,5,42,8,3,0,2,0,0,0,128,19,29,26,0,0,4,56,0,10,40,0,0,0,18,76,7,2787,0,103,1,0,90,0,6,2,144,0,5,0,2,32,3,2,0,10,0,0,2,277,1,0,8,2,0,74,31,11,1,1,2,0,12,530,175,36,134,7,0,9,410,5,22,13,91,2,19,44,1,17,3,16,2,0,181,0,0,11,26,3,9,0,0,6,42,0,15,0,8,3,8,1,5,0,2,1,7,0,0,0,336,0,44,0,1,9,2,0,3,1,0,0,24,0,0,39,2,8,30,0,85,17,0,5,2,52,753,89,382,6,1,140,373,1,0,3,0,0,0,7,15,11,2,38,0,0,2,0,67,7,8,87,3,0,0,35,3,4,1,0,11,0,0,0,0,1,0,0,0,135,36,183,0,378,238,34,773,1,0,0,15,3,0,1,1
2021-04-07,4,42,8,3,1,1,0,0,0,139,19,30,28,0,0,4,57,0,10,41,0,0,0,18,76,7,2751,0,120,1,0,94,0,6,2,151,0,6,0,3,30,4,2,0,11,0,0,1,294,1,0,9,1,0,73,31,13,1,0,3,0,14,562,172,36,148,6,0,8,433,5,20,14,87,2,19,46,1,17,4,18,2,0,192,0,0,13,29,3,9,0,0,7,40,0,15,0,9,2,7,1,5,0,2,1,7,0,0,0,341,0,44,0,1,9,1,0,4,1,0,0,23,0,0,42,1,8,30,0,85,18,0,5,1,54,726,109,380,6,1,146,369,0,0,2,0,0,0,7,16,12,3,39,0,0,1,0,75,6,7,83,3,0,0,38,0,3,1,0,11,0,0,0,0,1,0,0,0,130,39,201,0,389,239,37,990,1,0,0,15,3,0,1,1
2021-04-08,4,40,8,3,1,2,0,0,0,169,20,31,27,0,0,4,59,0,10,43,0,0,0,19,77,4,2822,0,122,0,0,93,0,6,2,166,0,7,0,3,34,5,2,0,12,0,0,2,299,1,0,9,1,0,74,31,14,1,0,3,0,13,607,168,35,161,5,0,8,431,7,21,14,89,1,10,47,1,17,4,18,2,0,200,0,0,11,31,3,9,0,0,7,38,0,17,0,9,2,6,1,4,0,2,1,7,0,0,0,355,0,43,0,2,8,2,0,4,1,0,0,23,0,0,43,2,9,31,0,88,19,0,5,1,56,734,117,428,6,1,151,366,0,0,2,0,0,0,7,14,11,3,39,0,0,1,0,76,6,10,91,3,0,0,39,0,4,0,0,11,0,0,0,0,1,0,0,0,126,42,213,0,395,241,38,980,1,0,0,15,3,0,0,1
2021-04-09,4,40,8,3,1,2,0,0,0,190,21,33,28,0,0,3,61,0,10,44,0,0,0,18,76,6,2957,0,124,0,0,98,0,9,2,175,0,7,0,3,35,4,1,0,12,0,0,2,298,1,0,9,1,0,75,32,15,1,0,2,0,21,618,171,36,166,8,0,9,464,8,21,15,87,1,10,51,1,17,4,18,2,0,215,0,0,11,34,3,9,0,0,8,35,0,18,0,9,2,6,1,4,0,2,1,7,0,0,0,452,0,42,0,1,8,2,0,4,1,0,0,26,0,0,41,2,9,32,0,90,22,0,4,1,58,760,171,466,5,1,150,367,0,0,2,0,0,0,8,18,11,3,39,0,0,2,0,76,5,10,112,3,0,0,40,0,4,0,0,10,0,0,0,0,1,0,0,0,122,41,223,0,393,243,46,983,1,0,0,16,3,0,0,1
2021-04-10,4,40,8,3,0,1,0,0,0,220,21,33,30,0,0,3,64,0,10,43,0,0,0,18,76,6,3024,0,121,0,0,98,0,9,2,193,0,6,0,3,49,4,1,0,13,0,0,2,301,1,0,9,1,0,76,37,17,1,0,2,0,20,665,172,35,176,10,0,8,460,8,24,14,83,1,10,56,1,17,4,18,2,0,239,0,0,11,35,3,9,0,0,9,36,0,18,0,10,2,6,1,5,0,2,1,7,0,0,0,743,0,40,0,1,9,1,0,4,1,0,0,25,0,0,40,2,9,33,0,95,22,0,4,1,58,732,189,491,5,0,148,369,0,0,2,0,0,0,8,18,10,2,40,0,0,2,0,77,6,10,90,3,0,0,43,0,3,0,0,10,0,0,0,0,1,0,0,0,124,43,232,0,393,244,49,984,1,0,0,16,4,0,0,1
2021-04-11,3,40,7,4,0,2,0,0,0,226,20,34,30,0,0,3,68,0,10,43,0,0,0,18,76,6,3112,0,118,0,0,100,0,9,2,199,0,6,0,3,48,4,1,0,12,0,0,2,300,1,0,9,1,0,72,36,18,1,0,2,0,23,725,123,36,190,10,0,8,461,8,25,15,82,2,10,55,1,22,4,18,2,0,256,0,0,11,36,3,8,0,0,8,36,0,12,0,11,2,7,1,6,0,2,1,7,0,0,0,742,0,36,0,2,10,1,0,5,1,0,0,24,0,0,41,2,12,34,0,97,22,0,4,1,61,780,217,497,5,1,152,367,0,0,1,0,0,0,8,18,10,2,40,0,0,2,0,77,6,9,90,2,0,0,48,0,3,0,1,9,0,0,0,0,1,0,0,0,123,47,239,0,389,243,52,981,0,0,0,17,3,0,0,2
2021-04-12,3,40,7,4,1,2,0,0,0,212,20,33,30,0,0,3,72,0,10,43,0,0,0,18,76,7,3084,0,119,0,0,115,0,9,2,206,0,6,0,3,44,3,2,0,12,0,0,1,327,1,0,9,0,0,73,34,18,1,0,2,0,26,787,120,36,205,10,0,8,469,8,25,16,82,1,10,58,2,22,4,18,3,0,266,0,0,11,36,4,7,0,0,8,37,0,10,0,12,3,7,1,5,0,3,0,7,0,0,0,758,0,33,0,2,9,1,0,5,2,0,0,26,0,0,41,2,10,32,0,99,24,0,4,0,61,835,245,497,5,1,151,358,0,0,1,0,0,0,9,18,8,2,39,0,0,2,0,77,6,7,106,2,0,0,52,0,3,0,1,9,0,0,0,0,1,0,0,0,123,48,247,0,394,254,55,979,0,0,0,17,3,0,0,2
2021-04-13,2,39,6,4,1,1,0,0,0,220,21,34,29,0,0,3,72,0,10,46,0,0,0,19,62,7,3039,0,137,0,0,112,0,6,2,235,0,6,0,2,50,4,2,0,12,0,0,2,315,1,0,9,1,0,75,35,22,1,0,2,0,27,844,115,37,221,11,0,7,477,9,28,14,79,2,10,57,2,22,4,19,3,0,280,0,0,9,35,5,7,0,0,9,37,0,9,0,13,2,7,1,6,0,3,1,7,0,0,0,757,0,31,0,2,9,1,0,6,3,0,0,27,0,0,38,2,10,33,0,104,24,0,4,0,65,829,210,580,5,0,151,350,0,0,1,0,0,0,9,18,7,2,39,0,0,2,0,89,6,6,102,2,0,0,56,19,4,0,1,9,0,0,0,0,0,0,0,0,124,51,255,0,398,269,58,986,0,0,0,17,3,0,0,2
2021-04-14,3,40,6,4,0,1,0,0,0,244,21,33,28,0,0,3,77,0,10,43,0,0,0,19,73,7,3007,0,120,1,0,107,1,6,2,241,0,5,0,2,49,3,2,0,12,0,0,2,298,1,1,9,2,0,75,34,23,1,0,1,0,29,894,120,38,237,11,0,7,455,9,28,14,74,2,10,59,2,22,4,21,3,0,293,0,0,11,36,6,6,0,0,10,38,0,9,0,12,3,7,1,7,0,3,0,8,0,0,0,745,0,28,0,2,10,1,0,6,3,0,0,28,0,0,36,3,10,33,0,107,24,0,4,0,65,847,198,604,6,0,149,354,0,0,1,0,0,0,9,20,6,2,38,0,0,2,0,79,6,11,103,2,0,0,55,21,4,0,1,9,0,0,0,0,1,0,0,0,114,56,256,0,396,265,59,748,0,0,0,18,3,0,0,1
2021-04-15,2,41,5,4,0,1,0,0,0,258,20,33,30,0,0,4,80,0,10,41,0,0,0,27,69,8,2913,0,116,0,0,112,1,9,2,239,0,4,0,3,53,3,2,0,11,0,0,2,291,1,1,8,2,0,80,31,24,1,0,2,0,31,952,121,40,257,12,0,5,439,7,30,13,70,2,0,62,2,22,5,19,3,0,312,0,0,9,37,7,6,0,0,10,37,0,11,0,12,3,7,1,8,0,3,0,8,0,0,0,724,0,27,0,2,10,1,0,6,4,0,0,27,0,0,36,3,11,32,0,108,22,0,4,2,67,806,211,565,5,1,152,358,0,0,1,0,0,0,9,24,6,2,37,0,0,3,0,79,6,7,100,2,0,0,57,21,4,0,1,9,0,0,0,0,0,0,1,0,109,60,261,0,391,263,64,731,0,0,0,19,3,0,0,2
2021-04-16,2,42,5,4,0,2,0,0,0,248,20,33,27,0,1,4,85,0,10,42,0,0,0,28,70,5,2854,0,113,0,0,116,0,8,2,232,0,4,0,2,53,3,2,0,9,0,0,2,291,1,1,8,2,0,82,27,26,1,0,2,0,24,1030,121,39,281,9,0,5,398,7,32,12,67,2,0,63,2,22,6,19,4,0,326,0,0,13,36,7,6,0,0,9,37,0,11,0,11,3,6,1,7,0,3,1,7,0,0,0,668,0,26,0,2,10,1,0,6,5,0,0,24,0,0,34,3,11,31,0,109,20,0,4,2,68,803,174,540,5,1,153,358,0,0,1,0,0,0,9,24,6,2,37,0,0,2,0,80,7,7,93,3,0,0,62,21,4,0,1,9,0,0,0,1,0,0,1,0,100,66,267,0,394,257,61,725,0,0,0,19,3,0,0,2
2021-04-17,3,41,4,4,0,2,0,0,0,217,20,33,26,0,1,5,89,0,10,41,0,0,0,26,70,5,2925,0,112,0,0,120,0,8,2,228,0,4,0,3,52,3,2,0,9,0,0,2,288,1,0,8,2,0,81,26,27,1,0,2,0,26,1125,126,39,299,7,0,6,393,7,34,13,67,2,3,62,2,22,6,19,4,0,332,0,0,13,36,8,5,0,0,9,37,0,11,0,11,3,6,1,7,0,3,1,8,0,0,0,431,0,26,0,3,9,1,0,5,5,0,0,25,0,0,34,3,11,30,0,114,21,0,4,2,72,851,152,521,5,1,152,357,0,0,1,0,0,0,9,24,7,2,36,0,0,2,0,79,6,7,93,3,0,0,65,21,4,0,1,10,0,0,0,0,0,0,1,0,95,69,272,0,400,253,62,717,0,0,0,18,3,0,0,2
2021-04-18,3,42,4,4,0,1,0,0,0,207,20,32,28,0,1,5,92,0,10,39,0,0,0,28,70,5,2877,0,111,0,0,119,0,8,2,223,0,4,0,3,59,3,2,0,9,0,0,2,283,1,0,9,2,0,82,27,29,1,0,2,0,22,1227,128,38,320,7,0,6,382,7,34,11,68,2,3,61,1,28,7,19,4,0,348,0,0,16,36,9,6,0,0,10,38,0,10,0,10,3,6,1,7,0,4,1,6,0,0,0,429,0,26,0,4,8,1,0,5,6,0,0,24,0,0,31,3,15,30,0,116,22,0,4,3,69,765,145,516,4,1,157,365,0,0,1,0,0,0,10,24,6,2,37,0,0,2,0,77,6,7,93,3,0,0,59,21,4,0,1,10,0,0,0,1,0,0,1,0,88,70,284,0,402,252,64,726,1,0,0,18,3,0,0,2
2021-04-19,2,42,4,4,0,1,0,0,0,217,20,32,26,0,1,5,96,0,10,40,0,0,0,28,64,3,2884,0,113,0,0,113,0,12,2,222,0,4,0,3,58,3,1,0,9,0,0,2,292,1,0,9,2,0,83,25,32,0,0,2,0,15,1353,130,38,338,7,0,5,376,7,35,9,65,2,3,59,1,28,7,19,4,0,370,0,0,16,38,9,6,0,0,9,37,0,11,0,10,2,7,1,8,0,4,1,6,0,1,0,395,0,26,0,3,8,1,0,4,5,0,0,24,0,0,31,3,14,31,0,119,23,0,3,3,71,796,128,522,4,1,162,374,1,0,1,0,0,0,10,24,7,2,36,0,0,2,0,77,6,9,82,3,0,0,57,31,4,0,1,10,0,0,0,1,1,0,1,0,88,70,298,0,392,239,63,732,1,0,0,19,3,0,0,3
2021-04-20,3,42,4,4,0,2,0,0,0,231,21,32,30,0,1,6,100,0,10,38,0,1,0,28,77,3,2825,0,110,0,0,114,0,9,2,222,0,4,0,3,56,4,1,0,8,0,0,2,298,1,0,9,1,0,82,27,32,0,0,2,0,15,1495,142,38,353,6,0,5,364,8,35,9,62,2,3,58,1,28,7,18,4,0,385,0,0,14,41,9,7,0,0,10,37,0,13,0,10,1,7,1,6,1,4,1,6,0,0,0,395,0,25,0,4,7,1,0,3,6,0,0,23,0,0,31,3,16,30,0,121,25,0,3,3,70,764,122,515,4,2,168,380,1,0,1,0,0,0,10,24,8,2,36,0,0,2,0,75,6,9,68,3,0,0,66,13,3,0,1,11,0,0,0,2,1,0,2,0,86,75,308,1,379,229,61,727,1,0,0,18,3,0,1,3
2021-04-21,4,42,4,4,0,2,0,0,0,220,21,32,32,0,1,5,99,0,10,38,0,0,0,30,63,3,2790,0,107,0,0,115,0,10,3,221,0,5,0,3,58,4,1,0,7,0,0,2,301,1,0,10,1,0,83,24,31,0,0,2,0,10,1648,157,37,365,6,0,5,349,7,38,9,63,3,3,55,1,28,7,17,4,0,397,0,0,11,42,9,8,0,0,9,36,0,13,0,12,1,7,1,7,1,5,1,7,0,0,0,398,0,25,0,4,6,2,0,2,7,0,0,22,0,0,33,4,17,31,0,118,25,0,3,3,74,757,117,506,3,1,170,380,1,0,1,0,0,0,11,20,7,2,36,0,0,1,0,72,6,5,87,4,0,0,63,12,3,0,1,12,0,0,0,2,1,0,1,0,84,73,320,0,374,217,62,721,1,0,0,19,3,0,1,3
2021-04-22,4,43,4,5,0,2,0,0,0,242,22,33,30,0,1,6,100,0,10,39,0,0,0,22,66,3,2584,0,91,0,0,109,0,9,3,216,0,5,0,3,68,4,1,0,8,0,0,2,299,1,0,10,2,0,78,23,32,0,0,2,0,17,1802,157,35,384,7,0,4,346,8,39,9,60,3,3,52,2,28,7,19,4,0,404,0,1,12,42,10,9,0,0,8,35,0,9,0,13,1,7,2,6,1,5,1,7,0,0,0,412,0,25,0,4,6,2,0,3,7,0,0,23,0,0,34,4,17,30,0,123,25,0,2,2,75,805,111,508,3,1,163,380,1,0,1,0,0,0,11,17,7,2,36,0,0,1,0,69,6,5,88,4,0,0,61,13,3,0,1,12,0,0,0,3,1,0,1,0,80,73,328,0,379,211,62,726,1,0,0,19,3,0,1,3
2021-04-23,4,44,4,6,0,2,0,0,0,299,21,33,30,0,0,5,98,0,10,39,0,0,0,23,59,3,2542,0,104,0,0,103,0,9,3,219,0,5,0,3,76,4,1,0,8,0,0,2,299,1,0,11,2,0,76,24,31,0,0,1,0,23,1985,164,37,391,5,0,4,333,6,40,8,57,3,10,52,2,28,7,20,4,0,412,0,1,8,43,10,9,0,0,7,34,0,9,0,13,1,8,1,7,0,5,1,7,0,0,0,402,0,24,0,5,5,1,0,3,7,0,0,24,0,0,34,4,17,30,0,129,26,0,2,2,77,874,113,500,3,1,168,380,1,0,2,0,0,0,11,19,8,1,35,0,0,1,0,62,7,5,87,3,0,0,58,13,3,0,1,12,0,0,0,3,0,0,1,0,78,76,336,0,379,207,63,710,1,0,0,20,3,0,1,2
2021-04-24,5,43,5,7,0,2,0,0,0,330,20,34,29,0,0,5,96,0,10,39,0,0,0,27,59,3,2526,0,103,0,0,98,0,10,3,228,0,5,0,3,74,4,1,0,8,0,0,1,303,1,0,12,1,0,79,23,29,0,0,2,0,20,2166,167,38,399,5,0,3,335,5,42,8,55,5,7,49,2,28,6,20,5,0,422,0,2,8,42,10,10,0,0,8,33,0,9,0,13,1,8,2,8,0,5,0,6,0,0,0,375,0,23,0,5,5,1,0,3,9,0,0,22,0,0,33,4,17,29,0,125,24,0,3,3,79,766,123,485,2,1,171,380,0,0,2,0,0,0,11,19,8,1,35,0,0,1,0,59,7,5,87,3,0,0,59,13,2,0,1,13,0,0,0,4,0,0,1,0,75,73,343,0,372,206,62,717,1,0,0,20,3,0,1,2
