date,Afghanistan,Ägypten,Albanien,Algerien,Angola,Äquatorialguinea,Argentinien,Armenien,Aserbaidschan,Äthiopien,Australien,Bahrain,Bangladesch,Belarus,Belgien,Benin,Bolivien,Bosnien und Herzeg.,Botswana,Brasilien,Bulgarien,Burkina Faso,Burundi,Chile,China,Costa Rica,Dänemark,Deutschland,Dom. Rep.,DR Kongo,Ecuador,El Salvador,Elfenbeinküste,Estland,Eswatini,Finnland,Frankreich,Gabun,Gambia,Georgien,Ghana,Griechenland,Großbritannien,Guatemala,Guinea,Guinea Bissau,Haiti,Honduras,Indien,Indonesien,Irak,Iran,Irland,Israel,Italien,Jamaika,Japan,Jemen,Jordanien,Kamerun,Kanada,Kasachstan,Katar,Kenia,Kirgisistan,Kolumbien,Kongo,Kosovo,Kroatien,Kuba,Kuwait,Lesotho,Lettland,Libanon,Liberia,Libyen,Litauen,Madagaskar,Malawi,Malaysia,Mali,Marokko,Mauretanien,Mauritius,Mexiko,Mikronesien,Moldawien,Mosambik,Namibia,Nepal,Neuseeland,Nicaragua,Niederlande,Niger,Nigeria,Nordmazedonien,Norwegen,Oman,Österreich,Pakistan,Palästina,Panama,Papua-Neuguinea,Paraguay,Peru,Philippinen,Polen,Portugal,Ruanda,Rumänien,Russland,Sambia,Samoa,Saudi-Arabien,Schweden,Schweiz,Senegal,Serbien,Sierra Leone,Simbabwe,Singapur,Slowakei,Slowenien,Somalia,Spanien,Sri Lanka,Südafrika,Sudan,Südkorea,Südsudan,Syrien,Tadschikistan,Tansania,Thailand,Togo,Trinidad Tobago,Tschad,Tschechien,Tunesien,Türkei,Uganda,Ukraine,Ungarn,Uruguay,USA,Usbekistan,VAE,Venezuela,Vietnam,Zentralafr. Republik,Zypern,x
2022-02-21, 0.180, 0.565, 1.554, 0.202, 0.004, 0.000, 3.503, 7.334, 2.624, 0.018, 1.701, 0.957, 0.119, 1.659, 3.621, 0.000, 0.894,10.000, 0.683, 3.904,12.158, 0.000, 0.000, 6.220, 0.008, 3.677, 5.818, 2.271, 0.133, 0.054, 1.020, 0.930, 0.000, 5.910, 0.617, 2.976, 3.051, 0.065, 0.000,11.944, 0.056, 7.743, 2.170, 1.299, 0.045, 0.151, 0.152, 2.329, 0.312, 0.644, 0.534, 2.395, 4.395, 5.951, 4.487, 1.793, 1.694, 0.079, 2.560, 0.027, 1.258, 0.664, 0.201, 0.016, 0.354, 2.565, 0.031, 1.994,11.654, 0.189, 0.306, 0.000, 6.283, 2.790, 0.000, 1.391, 6.810, 0.079, 0.061, 1.078, 0.029, 0.447, 0.126, 4.165, 3.213, 0.000, 8.323, 0.000, 0.402, 0.125, 0.087, 0.021, 0.849, 0.018, 0.001,10.096, 0.961, 0.662, 3.250, 0.148, 3.746, 2.320, 0.423, 5.540, 5.163, 0.884, 6.381, 4.187, 0.045, 6.995, 5.171, 0.056, 0.000, 0.050, 4.873, 1.151, 0.009, 8.439, 0.000, 0.117, 1.153, 3.853, 8.407, 0.074, 5.662, 1.179, 3.791, 0.203, 0.953, 0.000, 0.176, 0.000, 0.010, 0.414, 0.000, 4.417, 0.000, 6.186, 4.485, 3.272, 0.019, 5.706, 9.768, 4.829, 5.729, 0.072, 0.132, 0.300, 0.841, 0.000, 4.408,
2022-02-22, 0.244, 0.558, 1.554, 0.196, 0.000, 0.000, 3.284, 7.385, 2.495, 0.017, 1.684, 1.134, 0.103, 1.720, 3.260, 0.000, 0.857,10.173, 0.683, 3.831,11.441, 0.000, 0.000, 6.242, 0.011, 3.537, 5.892, 2.380, 0.146, 0.054, 1.102, 0.820, 0.000, 6.338, 0.748, 2.951, 4.452, 0.065, 0.000,11.712, 0.056, 7.569, 2.103, 1.480, 0.045, 0.151, 0.127, 2.329, 0.288, 0.709, 0.483, 2.491, 1.794, 6.109, 4.331, 2.180, 1.791, 0.083, 2.504, 0.027, 1.265, 0.587, 0.201, 0.016, 0.331, 2.401, 0.031, 1.916,11.268, 0.189, 0.306, 0.000, 6.654, 2.812, 0.000, 1.412, 6.197, 0.079, 0.077, 1.131, 0.036, 0.400, 0.126, 6.071, 3.159, 0.000, 8.271, 0.005, 0.402, 0.130, 0.087, 0.021, 0.890, 0.018, 0.001, 9.889, 0.961, 0.632, 3.282, 0.144, 3.930, 2.219, 0.423, 4.707, 5.212, 0.832, 6.178, 3.811, 0.056, 7.076, 5.260, 0.056, 0.000, 0.050, 4.914, 1.151, 0.018, 8.337, 0.000, 0.137, 1.077, 4.090, 7.794, 0.028, 5.246, 1.186, 3.506, 0.210, 1.119, 0.000, 0.176, 0.000, 0.005, 0.439, 0.017, 4.827, 0.000, 4.605, 4.485, 3.207, 0.016, 5.654, 9.884, 4.584, 5.559, 0.068, 0.132, 0.300, 0.829, 0.000, 4.642,
2022-02-23, 0.229, 0.527, 1.505, 0.179, 0.000, 0.000, 3.211, 7.193, 2.566, 0.022, 1.493, 1.043, 0.095, 1.690, 3.037, 0.000, 0.794, 9.436, 0.683, 3.803,10.622, 0.000, 0.000, 6.302, 0.016, 3.451, 6.529, 2.469, 0.120, 0.054, 1.102, 0.775, 0.000, 5.263, 0.496, 2.821, 3.506, 0.065, 0.000,11.444, 0.052, 7.156, 2.031, 1.566, 0.023, 0.151, 0.139, 1.114, 0.263, 0.741, 0.454, 2.564, 1.763, 6.125, 4.269, 2.081, 1.809, 0.083, 2.348, 0.027, 1.296, 0.579, 0.304, 0.014, 0.288, 2.208, 0.031, 1.916,10.882, 0.214, 0.306, 0.000, 6.283, 2.853, 0.000, 1.391, 5.939, 0.079, 0.084, 1.283, 0.036, 0.411, 0.126, 1.913, 3.150, 0.000, 7.947, 0.010, 0.345, 0.125, 0.087, 0.021, 0.742, 0.018, 0.001, 8.861, 1.335, 0.489, 3.056, 0.130, 3.625, 2.016, 0.130, 4.099, 5.735, 0.996, 6.133, 3.561, 0.056, 6.604, 5.295, 0.064, 0.000, 0.054, 4.831, 1.384, 0.026, 8.213, 0.000, 0.088, 0.928, 4.429, 7.450, 0.028, 4.812, 1.225, 3.557, 0.214, 1.246, 0.000, 0.176, 0.000, 0.005, 0.472, 0.017, 6.266, 0.000, 5.516, 4.388, 3.202, 0.010, 5.619,10.396, 4.087, 5.519, 0.064, 0.132, 0.300, 0.866, 0.000, 4.167,
2022-02-24, 0.203, 0.494, 1.354, 0.159, 0.000, 0.000, 3.014, 6.709, 2.466, 0.026, 1.476, 1.220, 0.086, 1.629, 2.675, 0.000, 0.794, 6.927, 0.374, 3.755, 9.681, 0.000, 0.000, 6.475, 0.019, 3.111, 6.407, 2.438, 0.120, 0.080, 0.971, 0.687, 0.000, 5.045, 0.496, 2.562, 3.496, 0.065, 0.000,11.253, 0.042, 6.770, 1.902, 1.695, 0.023, 0.151, 0.076, 1.641, 0.243, 0.799, 0.389, 2.640, 1.996, 4.862, 4.101, 1.888, 1.736, 0.079, 2.249, 0.017, 1.189, 0.440, 0.201, 0.014, 0.288, 1.953, 0.031, 1.754,10.002, 0.151, 0.306, 0.000, 6.435, 2.812, 0.000, 1.327, 6.452, 0.079, 0.092, 1.315, 0.036, 0.380, 0.064, 1.913, 3.029, 0.000, 6.981, 0.014, 0.518, 0.100, 0.087, 0.021, 0.602, 0.018, 0.001, 8.034, 1.335, 0.374, 3.169, 0.125, 3.625, 2.186, 0.163, 4.038, 5.062, 1.103, 6.219, 3.241, 0.034, 6.530, 5.269, 0.048, 0.000, 0.054, 4.373, 1.167, 0.018, 8.089, 0.000, 0.088, 1.128, 4.167, 7.177, 0.028, 4.406, 1.245, 2.593, 0.234, 1.381, 0.000, 0.176, 0.000, 0.005, 0.501, 0.017, 5.547, 0.000, 5.127, 4.216, 3.241, 0.010, 5.667,10.206, 3.882, 5.537, 0.060, 0.132, 0.265, 0.897, 0.000, 3.692,
2022-02-25, 0.199, 0.462, 1.302, 0.143, 0.000, 0.000, 2.848, 6.517, 2.509, 0.024, 1.425, 1.134, 0.074, 1.644, 2.501, 0.000, 0.695, 6.406, 0.683, 3.490, 9.414, 0.000, 0.000, 6.423, 0.024, 2.970, 6.308, 2.373, 0.146, 0.080, 0.971, 0.665, 0.005, 5.586, 0.496, 2.252, 3.246, 0.000, 0.000,10.868, 0.042, 6.464, 1.819, 1.678, 0.023, 0.000, 0.076, 1.641, 0.235, 0.814, 0.393, 2.686, 1.678, 4.515, 3.814, 1.888, 1.813, 0.079, 2.207, 0.017, 1.364, 0.425, 0.152, 0.014, 0.221, 1.794, 0.031, 1.676, 9.162, 0.126, 0.271, 0.000, 7.330, 2.687, 0.000, 1.327, 7.631, 0.079, 0.077, 1.408, 0.036, 0.353, 0.064, 1.913, 3.454, 0.000, 6.282, 0.014, 0.458, 0.095, 0.087, 0.021, 0.511, 0.018, 0.000, 7.692, 1.335, 0.374, 3.025, 0.117, 3.077, 2.118, 0.163, 3.409, 4.917, 1.077, 5.820, 2.977, 0.034, 6.420, 5.267, 0.040, 0.000, 0.050, 4.026, 1.167, 0.018, 7.863, 0.000, 0.068, 1.228, 4.561, 6.153, 0.028, 4.284, 1.265, 2.066, 0.234, 1.495, 0.000, 0.176, 0.000, 0.005, 0.523, 0.017, 5.655, 0.000, 5.155, 3.581, 3.245, 0.010, 4.731,10.031, 3.922, 5.357, 0.060, 0.117, 0.185, 0.895, 0.000, 4.883,
2022-02-26, 0.192, 0.424, 1.253, 0.136, 0.000, 0.000, 2.743, 6.034, 2.096, 0.026, 1.380, 1.134, 0.070, 1.599, 2.501, 0.000, 0.646, 6.406, 0.683, 3.377, 9.414, 0.000, 0.000, 6.589, 0.031, 2.970, 6.529, 2.442, 0.146, 0.080, 0.971, 0.665, 0.005, 5.910, 0.252, 2.252, 3.149, 0.000, 0.000,10.562, 0.042, 6.117, 1.546, 1.558, 0.023, 0.000, 0.076, 1.641, 0.190, 0.867, 0.396, 2.743, 1.678, 4.483, 3.715, 1.549, 1.856, 0.064, 1.994, 0.017, 1.319, 0.425, 0.251, 0.011, 0.265, 1.708, 0.031, 1.117, 8.388, 0.101, 0.271, 0.000, 9.272, 2.478, 0.000, 1.327, 7.731, 0.085, 0.061, 1.449, 0.036, 0.349, 0.095, 1.913, 2.787, 0.000, 5.801, 0.014, 0.345, 0.085, 0.087, 0.021, 0.470, 0.018, 0.000, 7.072, 1.335, 0.374, 3.619, 0.108, 3.077, 2.454, 0.163, 2.516, 4.873, 0.983, 5.587, 2.852, 0.023, 6.073, 5.262, 0.064, 0.000, 0.050, 4.026, 1.100, 0.018, 8.790, 0.000, 0.068, 1.454, 4.928, 6.287, 0.028, 4.284, 1.291, 1.400, 0.234, 1.489, 0.000, 0.176, 0.000, 0.005, 0.548, 0.017, 5.655, 0.000, 4.954, 3.996, 3.147, 0.010, 3.855,10.031, 3.962, 5.391, 0.055, 0.117, 0.145, 0.929, 0.000, 4.883,
2022-02-27, 0.203, 0.410, 1.302, 0.113, 0.000, 0.000, 2.677, 6.128, 2.352, 0.028, 1.363, 1.396, 0.060, 1.644, 2.501, 0.000, 0.670, 6.406, 0.683, 3.280, 9.006, 0.000, 0.000, 6.431, 0.038, 2.970, 6.873, 2.414, 0.146, 0.080, 0.971, 0.598, 0.005, 6.767, 0.252, 2.252, 3.308, 0.000, 0.000,10.831, 0.042, 6.104, 1.387, 1.584, 0.023, 0.073, 0.012, 1.641, 0.181, 0.902, 0.425, 2.741, 1.678, 2.888, 3.722, 1.403, 1.839, 0.059, 1.867, 0.017, 1.334, 0.425, 0.304, 0.011, 0.288, 1.666, 0.031, 1.039, 7.545, 0.088, 0.271, 0.000, 9.126, 2.270, 0.000, 1.243, 8.140, 0.085, 0.069, 1.462, 0.015, 0.329, 0.095, 1.913, 2.685, 0.000, 5.853, 0.014, 0.285, 0.070, 0.087, 0.021, 0.429, 0.024, 0.000, 7.072, 1.335, 0.316, 3.314, 0.091, 3.077, 2.016, 0.033, 3.409, 4.702, 0.947, 5.640, 2.893, 0.011, 6.007, 5.283, 0.072, 0.000, 0.050, 4.026, 1.067, 0.018, 7.205, 0.000, 0.068, 1.554, 5.583, 6.081, 0.028, 4.284, 1.284, 1.371, 0.234, 1.680, 0.000, 0.176, 0.000, 0.005, 0.568, 0.017, 5.655, 0.000, 4.901, 3.972, 3.050, 0.019, 3.334,10.031, 4.046, 5.298, 0.060, 0.102, 0.145, 0.952, 0.000, 3.692,
2022-02-28, 0.184, 0.381, 1.204, 0.100, 0.004, 0.000, 2.228, 5.936, 2.225, 0.028, 1.375, 1.396, 0.055, 1.584, 2.041, 0.000, 0.646, 5.715, 0.309, 3.221, 8.105, 0.000, 0.000, 6.498, 0.045, 2.857, 6.897, 2.418, 0.146, 0.026, 0.518, 0.598, 0.011, 7.090, 0.122, 0.958, 3.756, 0.000, 0.000,10.562, 0.019, 5.904, 1.614, 1.523, 0.000, 0.073, 0.012, 0.718, 0.176, 0.947, 0.411, 2.691, 1.561, 3.109, 3.736, 1.258, 1.867, 0.059, 1.726, 0.017, 1.505, 0.540, 0.403, 0.003, 0.265, 1.595, 0.000, 1.039, 7.020, 0.038, 0.271, 0.000, 9.424, 2.124, 0.115, 1.264, 7.885, 0.085, 0.069, 1.605, 0.015, 0.282, 0.064, 2.921, 2.756, 0.000, 5.316, 0.014, 0.285, 0.055, 0.000, 0.021, 0.717, 0.006, 0.000, 6.524, 1.308, 0.288, 3.458, 0.094, 2.893, 2.151, 0.033, 2.476, 4.531, 0.909, 5.583, 2.740, 0.011, 5.830, 5.280, 0.056, 0.000, 0.050, 4.026, 1.151, 0.018, 6.937, 0.000, 0.088, 1.679, 6.108, 5.809, 0.000, 2.877, 1.298, 1.483, 0.053, 1.829, 0.000, 0.184, 0.000, 0.005, 0.496, 0.017, 5.547, 0.000, 3.440, 3.642, 2.955, 0.010, 2.890, 9.505, 3.717, 5.840, 0.060, 0.073, 0.135, 1.358, 0.000, 3.692,
2022-03-01, 0.150, 0.360, 1.053, 0.093, 0.004, 0.000, 2.031, 5.983, 2.252, 0.028, 1.375, 1.134, 0.048, 1.524, 1.978, 0.000, 0.509, 4.676, 0.309, 2.834, 8.023, 0.000, 0.000, 6.234, 0.067, 2.632, 6.971, 2.295, 0.120, 0.026, 0.420, 0.575, 0.011, 7.414, 0.000, 1.321, 2.806, 0.000, 0.000,10.215, 0.005, 5.717, 1.751, 1.523, 0.000, 0.073, 0.012, 1.568, 0.170, 0.983, 0.371, 2.697, 1.619, 2.841, 3.525, 0.919, 1.772, 0.054, 1.669, 0.017, 1.220, 0.579, 0.403, 0.003, 0.243, 1.615, 0.000, 1.039, 6.880, 0.050, 0.271, 0.000, 9.424, 2.020, 0.115, 1.243, 5.326, 0.085, 0.046, 1.762, 0.000, 0.282, 0.064, 1.016, 3.074, 0.000, 4.940, 0.010, 0.285, 0.050, 0.000, 0.021, 0.692, 0.006, 0.000, 6.183, 1.335, 0.173, 3.378, 0.080, 2.680, 1.915, 0.033, 2.699, 4.113, 0.892, 5.376, 2.671, 0.000, 5.453, 5.270, 0.056, 0.000, 0.058, 4.290, 1.100, 0.009, 6.628, 0.000, 0.068, 1.854, 6.580, 5.603, 0.000, 3.787, 1.239, 1.371, 0.050, 1.821, 0.000, 0.193, 0.000, 0.000, 0.597, 0.000, 5.137, 0.000, 4.686, 3.324, 2.839, 0.010, 1.921, 9.080, 3.552, 5.667, 0.055, 0.058, 0.100, 0.971, 0.000, 3.217,
2022-03-02, 0.161, 0.346, 1.053, 0.090, 0.004, 0.103, 1.955, 5.551, 2.096, 0.027, 1.431, 0.957, 0.051, 1.493, 1.530, 0.000, 0.460, 4.503, 0.309, 2.396, 8.146, 0.000, 0.000, 6.332, 0.080, 2.489, 6.651, 2.299, 0.133, 0.026, 0.633, 0.510, 0.017, 7.624, 0.000, 0.777, 2.725, 0.000, 0.000, 9.599, 0.000, 5.784, 1.558, 1.351, 0.000, 0.073, 0.000, 1.377, 0.153, 1.062, 0.349, 2.655, 1.763, 2.557, 3.435, 0.776, 1.759, 0.024, 1.386, 0.017, 1.171, 0.587, 0.304, 0.006, 0.265, 1.518, 0.000, 0.877, 6.317, 0.026, 0.238, 0.000,10.398, 1.832, 0.115, 1.137, 5.222, 0.085, 0.054, 2.030, 0.000, 0.251, 0.064, 1.016, 1.780, 0.000, 4.564, 0.010, 0.402, 0.055, 0.000, 0.021, 0.783, 0.006, 0.000, 5.356, 1.763, 0.229, 3.652, 0.081, 2.834, 1.715, 0.033, 2.861, 4.060, 0.696, 5.068, 2.629, 0.000, 5.239, 5.269, 0.064, 0.000, 0.050, 4.040, 0.950, 0.000, 6.278, 0.000, 0.078, 1.930, 6.631, 5.536, 0.000, 3.341, 1.186, 1.171, 0.050, 1.948, 0.000, 0.193, 0.000, 0.000, 0.620, 0.000, 4.216, 0.000, 4.526, 2.835, 2.704, 0.010, 0.920, 8.363, 3.552, 5.230, 0.055, 0.044, 0.075, 1.006, 0.000, 3.092,
2022-03-03, 0.154, 0.316, 0.853, 0.093, 0.004, 0.103, 2.095, 5.453, 2.039, 0.029, 1.459, 0.787, 0.046, 1.509, 1.443, 0.000, 0.583, 4.891, 0.309, 2.113, 7.348, 0.000, 0.000, 6.694, 0.096, 2.517, 5.670, 2.340, 0.093, 0.000, 0.337, 0.510, 0.017, 7.737, 0.122, 0.518, 2.510, 0.000, 0.000, 9.677, 0.000, 5.771, 1.704, 1.058, 0.000, 0.073, 0.000, 0.953, 0.142, 1.017, 0.353, 2.562, 1.619, 2.115, 3.284, 0.339, 1.818, 0.024, 1.159, 0.017, 1.288, 0.540, 0.304, 0.006, 0.265, 1.470, 0.000, 0.637, 6.354, 0.050, 0.238, 0.066,10.471, 1.687, 0.115, 1.096, 7.577, 0.085, 0.038, 2.209, 0.015, 0.211, 0.064, 1.016, 1.715, 0.000, 4.459, 0.010, 0.229, 0.065, 0.203, 0.021, 0.857, 0.006, 0.000, 5.630, 1.763, 0.288, 3.604, 0.072, 2.559, 1.445, 0.000, 2.537, 3.476, 0.493, 4.786, 2.782, 0.011, 5.232, 5.287, 0.080, 0.000, 0.054, 4.748, 0.967, 0.000, 5.908, 0.000, 0.059, 1.854, 7.156, 5.469, 0.000, 3.268, 1.121, 1.173, 0.033, 2.202, 0.000, 0.193, 0.000, 0.000, 0.646, 0.000, 4.007, 0.000, 4.739, 2.652, 2.545, 0.010, 0.000, 7.998, 3.384, 4.684, 0.047, 0.030, 0.090, 0.982, 0.000, 3.333,
2022-03-04,0.150,0.292,1.004,0.096,0.004,0.103,2.117,4.970,1.853,0.028,1.526,0.872,0.042,1.464,1.717,0.000,0.484,4.676,0.000,2.048,7.307,0.000,0.000,6.709,0.108,2.349,6.799,2.452,0.066,0.000,0.337,0.465,0.017,7.624,0.122,0.596,2.497,0.000,0.000,9.677,0.000,5.650,1.678,0.912,0.000,0.073,0.000,0.953,0.146,1.061,0.313,2.459,1.619,2.368,3.324,0.725,1.768,0.020,0.905,0.017,1.322,0.471,0.304,0.006,0.221,1.371,0.000,0.480,6.388,0.050,0.271,0.066,9.874,1.583,0.115,0.990,5.785,0.085,0.038,2.303,0.015,0.192,0.064,1.016,1.806,0.000,4.511,0.014,0.345,0.065,0.203,0.021,0.923,0.006,0.000,5.769,1.763,0.288,3.780,0.069,3.015,1.445,0.000,2.821,3.366,0.721,4.816,2.629,0.011,4.840,5.277,0.088,0.000,0.050,5.137,1.517,0.009,5.455,0.000,0.048,2.030,6.710,5.263,0.000,3.044,1.081,0.907,0.037,2.489,0.000,0.201,0.000,0.000,0.671,0.000,4.216,0.000,4.633,2.518,2.397,0.016,0.000,7.809,3.384,4.537,0.038,0.014,0.085,1.010,0.000,2.975,
2022-03-05,0.139,0.256,1.004,0.083,0.004,0.103,2.098,4.584,2.025,0.023,1.459,0.695,0.046,1.448,1.717,0.000,0.447,4.676,0.000,2.052,7.225,0.000,0.000,6.672,0.122,2.349,7.314,2.461,0.040,0.000,0.337,0.532,0.017,8.271,0.122,0.596,2.537,0.000,0.000,9.255,0.000,5.650,1.678,0.964,0.000,0.073,0.038,0.953,0.137,1.095,0.294,2.338,1.619,2.336,3.236,0.678,1.687,0.010,0.722,0.017,1.463,0.471,0.152,0.003,0.200,1.246,0.000,0.397,6.388,0.063,0.271,0.066,9.351,1.520,0.115,0.990,5.939,0.037,0.038,2.410,0.015,0.176,0.031,1.016,1.780,0.000,4.511,0.019,0.345,0.055,0.262,0.021,0.948,0.006,0.000,5.563,1.763,0.288,3.604,0.061,3.015,1.278,0.000,2.942,2.747,0.698,4.733,2.518,0.011,4.700,5.234,0.056,0.000,0.050,5.137,1.533,0.009,5.146,0.000,0.039,1.854,6.552,5.124,0.000,3.044,1.016,0.859,0.037,2.798,0.000,0.201,0.000,0.000,0.706,0.000,3.597,0.000,4.471,2.689,2.317,0.016,0.000,7.809,3.263,4.345,0.030,0.000,0.080,1.001,0.000,2.742,
2022-03-06,0.113,0.223,0.902,0.080,0.004,0.103,2.060,4.199,1.683,0.020,1.431,0.433,0.046,1.448,1.717,0.000,0.460,4.676,0.000,2.031,7.163,0.000,0.000,6.612,0.138,2.349,7.069,2.450,0.040,0.000,0.337,0.443,0.017,6.985,0.122,0.596,2.443,0.000,0.000,8.755,0.000,5.451,1.678,0.912,0.000,0.000,0.038,0.953,0.132,1.108,0.272,2.269,1.619,2.021,3.144,0.678,1.673,0.020,0.495,0.017,1.497,0.471,0.102,0.006,0.200,1.130,0.000,0.397,6.459,0.076,0.271,0.066,9.052,1.520,0.115,1.032,5.222,0.037,0.031,2.477,0.022,0.153,0.031,1.016,1.985,0.000,4.244,0.019,0.345,0.060,0.262,0.021,0.956,0.000,0.000,5.356,1.763,0.201,3.555,0.062,3.015,1.075,0.000,2.273,2.505,0.822,4.624,2.226,0.011,4.487,5.207,0.056,0.000,0.050,5.137,1.551,0.009,4.899,0.000,0.059,1.779,6.134,4.852,0.000,3.044,0.924,0.766,0.037,2.868,0.000,0.201,0.000,0.000,0.753,0.000,3.806,0.000,4.324,1.821,2.255,0.007,0.000,7.809,2.850,4.338,0.017,0.000,0.090,0.991,0.000,2.742,
2022-03-07,0.105,0.211,0.702,0.073,0.000,0.103,2.193,4.199,1.626,0.018,1.431,0.433,0.046,1.493,1.456,0.000,0.310,5.021,0.000,2.012,7.000,0.000,0.000,6.581,0.158,2.376,7.241,2.450,0.040,0.000,0.708,0.443,0.011,6.767,0.122,5.306,2.324,0.000,0.000,9.024,0.000,5.144,1.684,0.964,0.000,0.000,0.038,0.953,0.124,1.106,0.287,2.202,2.111,1.878,2.961,0.824,1.585,0.015,0.664,0.017,1.497,0.324,0.000,0.006,0.176,1.002,0.000,0.397,5.791,0.088,0.271,0.066,9.052,1.458,0.000,0.990,5.480,0.037,0.031,2.486,0.022,0.133,0.031,0.000,1.962,0.000,4.135,0.019,0.402,0.060,0.262,0.021,0.511,0.000,0.000,5.221,1.763,0.143,3.491,0.056,2.437,1.176,0.016,2.496,2.122,0.813,4.643,2.129,0.011,4.272,5.144,0.056,0.000,0.046,5.137,1.533,0.018,4.569,0.000,0.039,1.630,5.741,4.100,0.102,3.532,0.767,0.481,3.193,3.072,0.000,0.201,0.000,0.000,0.895,0.000,3.806,0.000,4.659,1.943,2.116,0.013,0.000,7.121,2.725,4.147,0.009,0.014,0.065,0.546,0.000,2.617,
2022-03-08,0.079,0.191,0.551,0.060,0.000,0.103,2.047,3.571,1.554,0.018,1.273,0.524,0.045,1.524,1.419,0.000,0.348,5.194,0.000,2.174,6.692,0.000,0.000,6.837,0.162,2.517,7.364,2.603,0.027,0.000,0.708,0.398,0.011,6.233,0.122,4.944,2.232,0.000,0.000,8.871,0.000,5.184,1.567,0.826,0.000,0.073,0.063,0.498,0.116,1.146,0.280,2.061,1.822,1.642,2.845,0.824,1.598,0.015,0.466,0.017,1.680,0.254,0.049,0.006,0.221,0.851,0.000,0.397,5.231,0.076,0.306,0.066,8.450,1.354,0.000,0.948,7.731,0.037,0.031,2.490,0.022,0.137,0.031,0.000,1.831,0.000,3.759,0.023,0.402,0.055,0.262,0.021,0.478,0.000,0.000,4.808,1.736,0.143,3.700,0.046,2.132,0.974,0.016,2.070,2.232,0.820,4.447,2.253,0.023,3.807,5.010,0.048,0.000,0.042,4.262,1.551,0.018,4.281,0.000,0.048,1.730,5.767,3.828,0.102,2.962,0.622,0.476,3.190,3.243,0.000,0.193,0.000,0.000,0.856,0.000,3.597,0.000,4.030,2.139,1.991,0.013,0.000,6.492,2.806,3.984,0.004,0.014,0.070,0.946,0.000,3.092,
2022-03-09,0.071,0.178,0.453,0.056,0.000,0.000,1.796,3.233,1.483,0.019,1.149,0.610,0.039,1.539,1.419,0.000,0.335,4.979,0.000,2.378,6.119,0.000,0.000,6.574,0.174,2.404,7.904,2.626,0.027,0.000,0.551,0.355,0.005,6.549,0.122,4.969,2.164,0.000,0.000,8.640,0.010,5.251,1.669,0.843,0.000,0.073,0.089,0.498,0.112,1.108,0.251,2.009,1.648,1.341,2.708,1.017,1.573,0.015,0.466,0.017,1.638,0.193,0.102,0.003,0.200,0.823,0.000,0.480,5.405,0.076,0.306,0.066,7.482,1.270,0.000,0.948,7.373,0.037,0.023,2.482,0.022,0.106,0.064,0.000,2.102,0.000,3.331,0.023,0.285,0.040,0.262,0.021,0.470,0.000,0.000,4.668,2.376,0.087,3.619,0.036,1.706,0.908,0.016,1.786,1.762,0.896,4.282,2.170,0.023,3.601,4.875,0.040,0.000,0.046,4.693,1.567,0.018,4.055,0.000,0.039,1.754,5.741,3.761,0.102,2.898,0.616,0.483,3.187,3.459,0.000,0.193,0.000,0.005,0.907,0.000,3.288,0.000,3.896,2.016,1.913,0.016,0.000,6.069,2.642,3.953,0.000,0.014,0.065,0.939,0.000,3.217,
2022-03-10,0.075,0.171,0.502,0.043,0.000,0.000,1.520,2.801,1.454,0.014,1.104,0.524,0.037,1.464,2.029,0.000,0.235,4.545,0.000,2.407,6.385,0.000,0.000,6.363,0.182,2.150,8.935,2.612,0.027,0.000,0.428,0.288,0.005,6.444,0.122,4.891,2.007,0.000,0.000,8.102,0.014,5.171,1.563,0.843,0.000,0.073,0.089,0.396,0.118,1.132,0.225,1.952,1.822,1.878,2.592,1.064,1.494,0.020,0.466,0.000,1.581,0.193,0.102,0.011,0.200,0.797,0.000,0.559,5.231,0.050,0.271,0.000,7.330,1.249,0.000,0.885,5.889,0.037,0.023,2.410,0.015,0.106,0.064,3.378,1.984,0.000,3.492,0.019,0.229,0.025,0.522,0.021,0.733,0.000,0.000,4.601,2.376,0.058,3.411,0.033,1.584,0.908,0.016,1.562,2.008,0.951,3.973,2.003,0.011,3.276,4.759,0.024,0.000,0.042,4.499,1.667,0.018,3.849,0.000,0.117,1.679,5.400,3.488,0.102,2.543,0.570,0.444,3.184,3.578,0.013,0.184,0.000,0.005,0.925,0.000,3.187,0.000,3.762,1.857,1.830,0.016,0.000,5.732,2.517,3.980,0.000,0.014,0.060,0.903,0.000,3.333,
