"NA","Province/State","country","Lat","Long","1/22/20","1/23/20","1/24/20","1/25/20","1/26/20","1/27/20","1/28/20","1/29/20","1/30/20","1/31/20","2/1/20","2/2/20","2/3/20","2/4/20","2/5/20","2/6/20","2/7/20","2/8/20","2/9/20","2/10/20","2/11/20","2/12/20","2/13/20","2/14/20","2/15/20","2/16/20","2/17/20","2/18/20","2/19/20","2/20/20","2/21/20","2/22/20","2/23/20","2/24/20","2/25/20","2/26/20","2/27/20","2/28/20","2/29/20","3/1/20","3/2/20","3/3/20","3/4/20","3/5/20","3/6/20","3/7/20","3/8/20","3/9/20","3/10/20","3/11/20","3/12/20","3/13/20","3/14/20","3/15/20","3/16/20","3/17/20","3/18/20","3/19/20","3/20/20","3/21/20","3/22/20","3/23/20","3/24/20","3/25/20","3/26/20","3/27/20","3/28/20","3/29/20","3/30/20","3/31/20","4/1/20","4/2/20","4/3/20","4/4/20","4/5/20","4/6/20","4/7/20","4/8/20","4/9/20","4/10/20","4/11/20","4/12/20","4/13/20","4/14/20","4/15/20","4/16/20","4/17/20","4/18/20","4/19/20","4/20/20","4/21/20","4/22/20","4/23/20","4/24/20","4/25/20","4/26/20","4/27/20","4/28/20","4/29/20","4/30/20","5/1/20","5/2/20","5/3/20","5/4/20","5/5/20","5/6/20","5/7/20","5/8/20","5/9/20","5/10/20","5/11/20","5/12/20","5/13/20","5/14/20","5/15/20","5/16/20","5/17/20","5/18/20","5/19/20","5/20/20","5/21/20","5/22/20","5/23/20","5/24/20","5/25/20","5/26/20","5/27/20","5/28/20","5/29/20","5/30/20","5/31/20","6/1/20","6/2/20","6/3/20","6/4/20","6/5/20","6/6/20","6/7/20","6/8/20","6/9/20","6/10/20","6/11/20","6/12/20","6/13/20","6/14/20","6/15/20","6/16/20","6/17/20","6/18/20","6/19/20","6/20/20","6/21/20","6/22/20","6/23/20","6/24/20","6/25/20","6/26/20","6/27/20","6/28/20","6/29/20","6/30/20","7/1/20","7/2/20","7/3/20","7/4/20","7/5/20","7/6/20","7/7/20","7/8/20","7/9/20","7/10/20","7/11/20","7/12/20","7/13/20","7/14/20","7/15/20","7/16/20","7/17/20","7/18/20","7/19/20","7/20/20","7/21/20","7/22/20","7/23/20","7/24/20","7/25/20","7/26/20","7/27/20","7/28/20","7/29/20","7/30/20","7/31/20","8/1/20","8/2/20","8/3/20","8/4/20","8/5/20","8/6/20","8/7/20","8/8/20","8/9/20","8/10/20","8/11/20","8/12/20","8/13/20","8/14/20","8/15/20","8/16/20","8/17/20","8/18/20","8/19/20","8/20/20","8/21/20","8/22/20","8/23/20","8/24/20","8/25/20","8/26/20","8/27/20","8/28/20","8/29/20","8/30/20","8/31/20","9/1/20","9/2/20","9/3/20","9/4/20","9/5/20","9/6/20","9/7/20","9/8/20","9/9/20","9/10/20","9/11/20","9/12/20","9/13/20","9/14/20","9/15/20","9/16/20","9/17/20","9/18/20","9/19/20","9/20/20","9/21/20","9/22/20","9/23/20","9/24/20","9/25/20","9/26/20","9/27/20","9/28/20","9/29/20","9/30/20","10/1/20","10/2/20","10/3/20","10/4/20","10/5/20"
NA,"","Niger","17.607789","8.081666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","26","26","28","40","41","41","75","75","90","90","90","110","113","117","117","127","193","256","289","325","350","385","403","435","452","478","507","518","534","543","561","586","600","617","624","637","648","658","677","684","689","698","714","734","738","753","764","775","783","786","796","796","803","813","818","839","844","848","857","860","863","867","867","869","871","876","878","881","881","885","885","885","893","901","901","911","911","913","913","913","917","919","924","939","939","943","943","959","963","963","965","968","974","976","976","978","992","992","992","992","993","993","1013","1014","1014","1014","1018","1018","1022","1024","1025","1027","1027","1027","1027","1028","1028","1028","1032","1032","1037","1057","1057","1057","1057","1057","1062","1065","1075","1075","1075","1077","1078","1078","1079","1079","1082","1083","1083","1083","1084","1084","1084","1084","1085","1085","1085","1088","1088","1088","1091","1091","1091","1091","1091","1099","1099","1099","1100","1100","1104","1104","1104","1104","1104","1104","1104","1104","1104","1104","1107","1107","1107","1107","1107","1110","1110","1114","1114","1115","1115","1115","1115"
NA,"","Nigeria","9.082","8.6753","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","2","2","3","3","3","8","8","9","20","25","25","33","35","44","44","51","58","70","85","91","99","128","152","159","166","170","188","188","197","197","208","222","239","255","255","307","319","351","351","400","417","481","534","601","679","745","778","902","959","1070","1180","1320","1472","1594","1644","1734","1840","1907","2007","2174","2263","2311","2385","2501","2592","2697","2856","3007","3122","3240","3329","3535","3696","3826","3959","4040","4206","4351","4494","4891","5101","5220","5349","5623","5967","6307","6581","6718","6879","7109","7338","7613","7822","8253","8625","9007","9402","9746","10152","10801","11069","11462","11665","11828","12108","12373","12546","12795","13103","13447","13671","13792","13999","14292","14633","14938","15105","15333","15677","15815","16061","16559","16948","17374","18203","18764","19004","19270","19565","20087","20308","20663","31851","32165","32430","32637","33044","33186","33346","33609","33943","34309","35998","36290","36497","36834","37051","37304","37569","37885","38767","38945","39257","39964","40281","40726","41017","41314","41513","41638","42010","42439","42627","42816","42922","43013","43231","43334","43610","43810","43998","44088","44152","44337","44430","47872","48092","48305","48431","48569","48674","48836","48985","49098","49606","49722","49794","49895","49937","50358","50452","50593","50718","50768","50951"
NA,"","North Macedonia","41.6086","21.7453","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","3","3","3","3","12","12","17","17","20","20","23","30","30","35","37","41","41","41","44","86","98","121","139","164","179","200","224","272","301","337","374","500","553","589","627","738","807","852","945","992","1013","1057","1079","1099","1112","1136","1200","1205","1229","1235","1251","1267","1293","1301","1351","1367","1378","1387","1411","1422","1439","1453","1470","1486","1516","1535","1552","1569","1595","1605","1621","1632","1640","1646","1653","1658","1664","1682","1694","1705","1710","1723","1757","1803","1836","1863","1904","1926","1974","2048","2091","2166","2206","2236","2315","2427","2475","2598","2748","2876","2987","3027","3199","3324","3554","3624","3960","4080","4203","4326","4468","4565","4565","4676","4727","4810","4871","4940","5071","5071","5254","5357","5427","5564","5663","5931","6020","6554","6698","6882","6972","7108","7221","7480","7607","7622","7664","8087","8248","8487","8662","9030","9123","9174","9174","9513","9625","9752","9977","10052","10110","10150","10210","10507","10722","10933","11014","11062","11157","11525","11741","11965","12054","12149","12235","12486","12700","12754","12896","12994","13128","13184","13315","13418","13550","13635","13732","13792","13863","13949","14084","14186","14312","14422","14516","14581","14642","14801","14959","15068","15164","15264","15341","15487"
NA,"","Norway","60.472","8.4689","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","6","6","6","6","7","7","12","13","13","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","32","7727","7727","7727","7727","7727","7727","7727","7727","7727","7727","7727","7727","7727","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8138","8674","8674","8674","8752","8752","8752","8752","8752","8752","8752","8752","8752","8752","8752","8857","8857","8857","8857","8857","8857","8857","8857","8857","8857","8857","8857","8857","8857","9150","9150","9150","9150","9150","9150","9150","9348","9348","9348","9348","9348","9348","9348","9348","9348","9348","9348","9348","9348","9348","9348","10371","10371","10371","10371","10371","10371","10371","10371","10371","10371","10371","10371","10371","10371","10371","11190","11190","11190","11190","11190","11190","11190","11190","11190","11190"
NA,"","Oman","21.512583","55.92325500000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","2","2","2","2","2","2","9","9","9","9","9","9","9","9","12","12","12","12","17","17","17","17","23","23","23","23","29","34","34","57","57","61","61","61","67","72","109","109","109","109","124","130","131","176","176","176","233","238","238","238","307","325","329","333","364","364","364","495","495","750","750","816","858","888","980","1025","1068","1117","1250","1250","1289","1303","1350","1436","1465","1496","1574","1661","1821","1821","1848","1933","1933","2067","2177","2177","2396","2396","2682","2682","2812","2845","3451","3451","3451","3451","3793","4152","5640","6623","7489","7530","8454","9533","11089","11797","13264","13974","14780","15552","16408","17279","17972","18520","19482","20363","21200","22422","23425","24162","25318","26169","26968","27917","29146","31000","32005","33021","34225","35255","36098","37257","37987","39038","40090","41450","42772","44004","45150","46608","47922","51349","53007","54061","55299","57028","58587","60240","61421","61421","61421","61421","61421","61421","69803","70910","72263","73481","74691","76124","76720","77072","77278","77427","77550","77680","77812","77977","78188","78386","78386","78386","78386","78912","79147","79409","79608","79608","79608","80459","80810","81024","81024","81828","81828","81828","82406","82805","82973","83115","83325","83325","83325","83771","83928","84113","84363","84648","84648","84648","85418","85781","86195","86482","86765","86765","86765","87801","88234","88528","88528","88528","88528","88528","90296","90600"
NA,"","Pakistan","30.3753","69.3451","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","2","2","2","2","2","2","2","13","13","13","5","5","18","21","21","23","29","29","76","76","94","125","126","131","211","259","429","467","572","727","762","1028","1095","1378","1446","1645","1765","1832","1868","1970","2073","2156","2527","2755","2866","2936","3029","3233","3425","4315","4715","4817","5114","5635","5801","6464","6464","7530","7809","8063","8555","8812","8899","9695","10880","10880","11341","11922","12489","13101","14155","15201","16653","17198","17482","18314","19142","20231","22305","24131","25271","26083","27110","28923","30128","31198","32581","33465","34355","35018","36308","36308","40247","40247","50056","53721","56390","58437","59215","61383","63504","67892","71458","73471","77754","81307","84168","86906","92624","95407","98503","100802","104694","113623","113623","125094","131649","134957","140965","145311","149092","153134","156700","161917","170656","172810","178737","178737","198509","204276","205929","208030","210468","213175","219783","236596","237434","237434","241026","242436","244883","246131","247177","247177","248577","249397","249397","254286","256058","258099","259604","260248","260764","261246","263193","264060","265215","265624","269087","269087","269989","272128","272804","273579","275317","276829","276829","278425","278939","279561","279937","280340","280547","280682","280970","281925","282268","282553","282553","286016","286157","286506","287658","288206","288536","289429","289806","290261","290760","291169","291683","292044","292303","292869","293159","293916","294392","294740","295333","295613","296022","296340","296881","297497","298055","298593","298968","298968","300616"
NA,"","Panama","8.538","-80.7821","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","2","2","4","4","9","9","9","10","13","13","13","14","16","16","16","17","23","29","61","72","75","98","122","140","165","204","231","271","319","338","338","455","455","527","576","622","641","641","641","823","859","886","886","4501","4687","4687","6021","6067","6080","6080","6080","6081","6081","6194","6194","6245","6275","6279","6279","6279","6379","7379","7379","7540","9414","9514","9514","9514","9519","9619","9719","10118","10218","10401","10561","10977","10977","13759","13759","13766","13766","13774","13774","13782","14359","14359","14359","14664","14694","14794","14800","15270","15370","15470","15595","15745","15945","16445","16945","17761","17986","18036","18726","19469","20437","21426","22170","23039","23919","24667","25417","25842","26520","27494","28482","29164","30075","31122","31828","32704","33428","34131","35086","36181","37316","38218","39166","40081","41038","42093","43330","44792","45658","46675","47484","48748","49510","50665","51597","52210","52886","53857","55001","55845","57191","58274","59174","59722","60528","61420","62185","62759","63595","63996","64602","65119","65747","66173","66974","67487","68198","68742","69223","69661","70247","70751","71419","72203","72858","73476","74107","74782","75592","76787","77881","79093","80190","81365","82320","83318","84437","85494","86158","86796","87215","87695","88202","89061","89903","90772","91195","91809","92423"
NA,"","Papua New Guinea","-6.314993","143.95555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","11","11","11","11","11","11","11","11","11","34","34","34","34","44","53","53","53","53","53","71","78","78","78","78","110","110","110","110","198","198","198","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","516","516","516","516","516","516","516","519","519","527","527","527"
NA,"","Paraguay","-23.4425","-58.4438","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","6","12","12","12","15","15","18","18","18","22","22","22","23","30","30","35","41","46","53","62","67","78","85","85","93","102","102","113","115","119","126","130","135","142","148","152","155","165","170","173","182","184","193","198","202","219","230","242","256","264","298","307","344","382","392","402","413","466","477","488","498","511","511","516","532","575","603","604","619","624","633","647","650","673","699","711","717","741","791","871","903","926","944","976","1013","1045","1065","1080","1089","1102","1108","1113","1134","1166","1180","1193","1212","1229","1256","1261","1275","1293","1308","1338","1379","1481","1643","1918","2171","2307","2391","2487","2596","2679","2794","2905","3039","3169","3250","3548","3786","3966","4249","4645","4839","4974","5123","5181","5222","5276","5326","5384","5516","5657","5841","6034","6210","6402","6582","6783","7007","7197","7417","7649","7883","8134","8348","8595","8854","9146","9421","9721","9981","10251","10523","10810","11133","11524","11920","12309","12729","13181","13679","14288","14814","15261","15740","16313","16921","17535","18117","18629","19257","19867","20502","21117","21757","22419","23063","23748","24449","25167","25803","26512","27203","27887"
NA,"","Peru","-9.19","-75.0152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","14","16","16","16","53","394","394","537","537","914","989","997","1301","1333","1438","1569","1739","1798","2642","2869","3108","6120","6541","6684","6811","6968","6982","7027","7422","7496","7797","8088","8425","9179","10037","10405","11129","12434","13550","14427","15413","17527","18388","19012","20246","21349","22406","23324","24324","25151","27147","28272","28621","30306","36524","41968","43587","44848","47915","49795","50949","52906","56169","59442","62791","66447","67208","68507","69257","72319","76228","79214","82731","86219","89556","92929","98031","102429","107133","111724","115579","119409","125205","128622","131190","135520","143017","141967","145320","148437","151589","151225","159806","164024","167998","171159","174535","178245","182097","185852","189621","193957","197619","200938","204748","207802","210638","214152","217111","221008","223261","226400","230994","233982","238086","241955","245081","248746","252246","255945","259423","259423","267850","272547","276452","280044","283915","283915","287127","294187","298091","302457","306430","310337","314332","319171","324020","324020","329404","341938","341938","354232","359781","365367","370717","374019","377453","380730","380730","380730","399357","399357","414577","414577","421877","429662","438017","446675","455457","471599","480177","480177","498523","498523","506422","522251","522251","536959","536959","544745","559321","559321","566796","573364","580753","594513","594513","594513","607837","607837","607837","636489","636489","636489","657836","657836","664490","670989","676925","690528","690528","695645","700868","706223"
NA,"","Philippines","12.879721","121.77401699999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","5","5","8","8","13","17","17","20","26","28","31","35","42","42","49","50","51","52","57","64","73","84","96","124","140","157","197","242","295","353","435","487","516","572","613","654","693","722","762","792","862","932","975","1023","1043","1084","1124","1214","1315","1408","1506","1618","1734","1842","1924","1999","2106","2251","2337","2460","2561","2635","2729","2843","2932","3000","3092","3177","3249","3323","3412","3506","3598","3720","3808","3909","3979","4063","4153","4248","4330","4441","4530","4637","4736","4895","5165","5454","5706","5954","6252","6552","6820","7090","7378","7650","7893","8143","8442","8656","8910","9182","9430","9686","9956","10233","10438","10673","11073","11453","11942","12185","12386","12588","12813","13230","14037","16046","20371","20459","20976","21440","21748","22067","22465","23072","23281","23623","24383","24502","25752","26110","26446","26617","26996","65064","65178","65265","65557","65821","66049","66270","66837","66852","67117","67673","68159","68432","68997","70387","71405","72209","112586","112759","112861","113481","114114","114519","114921","131367","132042","132396","133460","133990","134474","135101","157403","157562","158012","158610","159475","160549","161668","184687","184906","185178","185543","186058","186606","187116","207568","207504","207352","207858","208096","208790","209885","229865","230233","230643","231373","231928","232399","232906","252510","252665","252930","253488","254223","254617","255046","273079","273123"
NA,"","Poland","51.9194","19.1451","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","13","1","1","1","1","1","1","7","7","7","7","7","7","7","47","56","56","116","134","162","191","222","284","318","375","439","487","618","668","774","866","981","1040","1133","1297","1513","1740","1944","2126","2265","2466","2655","3025","3236","3491","3762","3945","4095","4280","4655","4862","5184","5437","5698","5816","6131","6410","6696","6918","7175","7451","7628","7903","8183","8452","8731","8977","9194","9276","10020","10330","10560","10692","11016","11271","11449","11726","12014","12227","12410","12641","12855","12998","13196","13411","13696","13805","14104","14226","14383","14654","14921","15317","15698","16181","16683","17076","17573","18134","18654","19218","19972","20548","20897","21281","21791","22209","22651","23127","23746","23966","24238","24878","25477","26048","26635","27148","27515","27756","28492","28928","29505","29924","30292","30539","30771","31139","31541","31997","32419","32753","32856","33043","33190","33643","33987","34374","34709","34881","35056","35321","35642","36041","36403","36691","36877","37150","37611","37961","38362","38853","39130","39359","39643","40099","40481","41029","41661","42183","42448","42784","43399","44097","44785","45536","46192","46638","47030","47865","48593","49820","52346","54256","55113","55910","57135","58069","58848","59725","60659","61097","61548","62110","62725","63312","63861","64302","64604","64972","65561","66158","66740","67326","67904","68420","68955","69695","70401","71353","72209","73003","73552"
NA,"","Portugal","39.3999","-8.2245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","3","3","3","3","5","5","5","5","22","22","43","43","43","43","43","43","43","68","68","75","75","140","184","196","205","233","266","277","277","347","383","493","519","610","610","610","917","1143","1201","1228","1277","1329","1357","1389","1470","1519","1647","1671","1689","1712","1743","2076","2258","2422","2499","2549","2549","3013","3182","3198","3328","3822","4636","6430","6431","6452","6452","7590","7705","17549","17822","18096","18349","18637","18911","19186","19409","19552","19869","20079","20323","20526","20807","20995","21156","21339","21742","22002","22200","22438","22669","22852","23212","23580","24010","24477","24906","25376","25548","25829","26083","26382","26633","26864","27066","27205","27505","27798","28097","28424","28772","29017","29166","29445","29714","30049","30350","30655","30907","31065","31550","32110","32476","32790","33153","33369","33547","33769","33999","34369","34687","35010","35217","35375","35626","35875","36140","36483","36783","36984","37111","37318","37565","37840","38087","38364","38511","38600","38760","38940","39177","39374","39585","39697","39800","39936","40129","40264","40473","40652","40774","40880","41021","41184","41357","41556","41766","41885","41961","42104","42233","42427","42576","42793","42953","43016","43146","43284","43441","43644","43894","44069","44185","44362","44528","44794","45053","45404","45596","45736","45974","46290","46676","47003","47380","47647","47884","48193","48530","48937","49359","49845","50207","50454"
NA,"","Qatar","25.3548","51.1839","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","4","4","4","10","27","33","33","41","41","43","43","45","48","51","62","71","72","93","109","123","131","150","178","206","227","247","275","334","373","406","415","464","510","518","555","614","689","750","809","929","1012","1066","1134","1243","1372","1436","1534","1664","1810","1924","2070","2286","2370","2449","2753","2840","3019","3143","3356","3546","3788","4370","4899","5634","6600","7288","7893","8513","9170","10363","11844","13283","15399","20604","25839","30290","33437","36036","37542","39468","40935","42527","44338","45935","47569","49413","51331","53296","55252","56898","58681","60461","62172","63642","65409","66763","68319","69956","71501","73083","74544","76072","77225","78702","80170","81564","83965","86597","88583","90387","92284","93898","94903","96107","97272","98233","98934","99743","100627","101160","101637","102168","102597","103023","103377","103782","104191","104641","105018","105420","105750","106024","106328","106603","106849","107135","107377","107578","107779","108002","108254","108539","108831","109142","109438","109709","109993","110324","110627","110957","111258","111505","111794","112088","112355","112658","112924","113216","113531","113808","114099","114318","114558","114797","115017","115251","115430","115667","115895","116111","116313","116538","116780","116998","117241","117497","117746","117978","118199","118475","118682","118931","119144","119400","119613","119822","120089","120303","120540","120766","121006","121263","121512","121738","121995","122209","122448","122699","122911","123108","123302","123475","123664"
NA,"","Romania","45.9432","24.9668","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3","3","3","3","6","6","7","9","9","9","16","19","25","25","52","64","64","79","86","94","115","139","206","209","220","252","267","283","329","374","406","460","528","647","729","758","852","914","1051","1217","1357","1508","1730","1892","2017","2153","2406","2478","2817","2890","3054","3141","3404","3569","4017","4328","4547","4869","5269","5454","5788","6144","6423","6912","7051","7245","7685","7961","9053","9370","9574","9890","9930","10166","10356","10581","10777","11187","11399","11630","11874","12162","12629","12829","13046","13256","13426","13526","13800","13919","14145","14419","14638","14826","14910","15103","15283","15445","15635","15719","15817","16071","16117","16308","16555","16735","16911","17031","17187","17391","17906","18181","18530","18814","18912","19050","19314","19363","19545","19854","20026","20213","20534","20799","20969","21129","21414","21545","21692","21803","22049","22189","22312","22488","22617","22747","24454","24663","24862","25349","25373","25643","25794","26128","26446","26609","27007","27346","27592","27750","28006","28584","28992","29289","29872","30119","30311","30585","31048","31547","31920","32334","32587","32759","33135","33566","34196","34523","35079","35287","35517","35816","36286","36677","37056","37388","37665","37869","38454","38701","39275","39626","40028","40307","40454","40838","41002","41010","41010","42811","43025","43244","43244","43244","43244","88235","89119","89771","90649","92169","93558","94877","96158","97554","98607","99344","100636","102476","103994","105582","107058","108135","108526"
NA,"","Russia","61.52401","105.31875600000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","3","3","3","3","3","8","8","8","8","8","9","9","12","16","16","22","29","38","45","49","64","66","121","190","235","281","333","355","406","494","580","698","795","1045","1291","1470","1694","1986","2304","2590","3057","3291","3446","3873","4420","4891","5568","6250","6767","7346","8456","10286","11619","13220","15013","16639","18095","19865","21327","23803","26608","31916","34306","39801","43512","48003","53530","58226","63166","67373","70209","76130","85392","92681","99825","107936","113299","118798","131129","142208","150993","159257","167469","171883","175514","186602","195559","204197","212237","220935","226272","230226","241917","252295","260649","268862","274128","279536","284021","293780","303800","313409","323851","334024","339142","343847","355847","368222","374557","383524","392703","398436","402778","411973","422235","428276","437155","446127","449995","453570","463103","471718","480494","488234","496594","500208","503168","511958","522375","530801","538467","545909","549387","552644","561397","571049","579295","587728","596064","599172","602249","611109","619204","628482","637217","645316","648961","652372","660235","667769","675069","682278","688856","692059","695317","701796","708900","714934","721473","727895","731444","734573","741045","747802","753868","759639","765754","768906","771357","777960","784277","790629","796498","802365","804941","807339","813603","819043","824783","830532","835884","838680","840997","847746","854069","859961","865646","871000","873684","876152","881693","887457","893145","898420","903545","906431","909026","914923","920602","926663","930955","936881","939921","942619","948985","954788","960729","966724","972249","975488","978610"
NA,"","Rwanda","-1.9403","29.8739","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","7","7","7","7","18","25","42","49","54","60","65","69","76","76","84","84","87","87","88","92","93","95","98","104","109","120","124","128","129","130","133","136","140","140","150","153","164","168","177","178","197","203","209","216","217","222","227","237","238","244","245","245","247","250","256","262","269","271","280","282","283","290","297","300","307","313","321","332","332","338","338","347","350","351","357","359","370","371","376","385","398","413","443","443","447","480","493","512","523","567","575","595","610","623","635","663","684","710","737","752","770","811","819","834","838","848","867","889","900","907","918","975","1005","1036","1085","1106","1119","1144","1169","1222","1237","1258","1297","1300","1346","1392","1478","1524","1558","1604","1631","1648","1661","1683","1698","1705","1712","1754","1755","1785","1806","1810","1863","1866","1904","1918","2013","2044","2071","2163","2191","2199","2235","2271","2307","2325","2352","2450","2544","2556","2736","2767","2789","2817","2845","2910","2961","2973","2991","2995","3050","3080","3091","3099","3117","3125","3154","3181","3197","3211","3216","3226"
NA,"","Saint Kitts and Nevis","17.357822","-62.782998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","2","2","2","4","4","6","8","8","8","8","12","12","12","13","14","14","14","14","14","14","14","14","14","14","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","16","16","16","16","16","16","16","16","16","16","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17"
