land,country,continent,date,erste,ersterate,zweite,zweiterate,population,ersteger,zweiteger
VAE,United Arab Emirates,Asien,2021-08-02,   7813207,78.2,6992326,69.99,9991083, 78,20, 69,99
Großbritannien,United Kingdom,Europa,2021-08-02,  46863706,68.71,38566407,56.54,68207114, 68,71, 56,54
USA,United States,Nordamerika,2021-08-02, 191818585,57.03,164919666,49.04,332915074, 57,03, 49,04
Uruguay,Uruguay,Südamerika,2021-08-02,   2577804,73.97,2245698,64.44,3485152, 73,97, 64,44
Usbekistan,Uzbekistan,Asien,2021-08-02,   5231451,15.42,1232807,3.63,33935765, 15,42,  3,63
Vietnam,Vietnam,Asien,2021-08-02,   6246333,6.36,712864,0.73,98168829,  6,36,  0,73
Wallis and Futuna,Wallis and Futuna,Asien,2021-08-02,      4734,42.67,4638,41.81,11094, 42,67, 41,81
Welt,World,Welt,2021-08-02,2252931068,28.61,932354238,11.84,7874965730, 28,61, 11,84
Sambia,Zambia,Afrika,2021-08-02,    285979,1.51,155134,0.82,18920657,  1,51,  0,82
Simbabwe,Zimbabwe,Afrika,2021-08-02,   1674419,11.09,798900,5.29,15092171, 11,09,  5,29
Afghanistan,Afghanistan,Asien,2021-08-02,    742934,1.87,219159,0.55,39835428,  1,87,  0,55
Andorra,Andorra,Europa,2021-08-02,     50747,65.6,35573,45.99,77354, 65,60, 45,99
Angola,Angola,Afrika,2021-08-02,    958373,2.82,634164,1.87,33933611,  2,82,  1,87
Anguilla,Anguilla,Nordamerika,2021-08-02,      9428,62.33,8765,57.95,15125, 62,33, 57,95
Armenien,Armenia,Europa,2021-08-02,    120285,4.05,51605,1.74,2968128,  4,05,  1,74
Bahamas,Bahamas,Nordamerika,2021-08-02,     61803,15.57,46793,11.79,396914, 15,57, 11,79
Belarus,Belarus,Europa,2021-08-02,   1399234,14.82,980867,10.39,9442867, 14,82, 10,39
Belize,Belize,Nordamerika,2021-08-02,    132361,32.69,51220,12.65,404915, 32,69, 12,65
Benin,Benin,Afrika,2021-08-02,     43377,0.35,14509,0.12,12451031,  0,35,  0,12
Bermuda,Bermuda,Nordamerika,2021-08-02,     41873,67.44,40997,66.03,62092, 67,44, 66,03
Bolivien,Bolivia,Südamerika,2021-08-02,   2881439,24.35,1644738,13.9,11832936, 24,35, 13,90
Bosnien und Herzeg.,Bosnia and Herzegovina,Europa,2021-08-02,    388445,11.9,235393,7.21,3263459, 11,90,  7,21
Britische Jungferninseln,British Virgin Islands,Nordamerika,2021-08-02,     16445,54.05,11438,37.6,30423, 54,05, 37,60
Kamerun,Cameroon,Afrika,2021-08-02,    279987,1.03,51888,0.19,27224262,  1,03,  0,19
Kap Verde,Cape Verde,Afrika,2021-08-02,    141276,25.14,18170,3.23,561901, 25,14,  3,23
Tschad,Chad,Afrika,2021-08-02,     22445,0.13,7535,0.04,16914985,  0,13,  0,04
Komoren,Comoros,Afrika,2021-08-02,     84740,9.54,41220,4.64,888456,  9,54,  4,64
Kongo,Congo,Afrika,2021-08-02,    132671,2.35,66027,1.17,5657017,  2,35,  1,17
Cookinseln,Cook Islands,Asien,2021-08-02,     10931,62.21,9578,54.51,17572, 62,21, 54,51
Costa Rica,Costa Rica,Nordamerika,2021-08-02,   2573189,50.07,851089,16.56,5139053, 50,07, 16,56
Curaçao,Curacao,Nordamerika,2021-08-02,     92683,56.24,82446,50.03,164796, 56,24, 50,03
DR Kongo,Democratic Republic of Congo,Afrika,2021-08-02,     78871,0.09,2513,0,92377986,  0,09,  0,00
Dschibuti,Djibouti,Afrika,2021-08-02,     12547,1.25,8810,0.88,1002197,  1,25,  0,88
Dominica,Dominica,Nordamerika,2021-08-02,     20892,28.95,19661,27.24,72172, 28,95, 27,24
Ägypten,Egypt,Afrika,2021-08-02,   3783581,3.63,1786973,1.71,104258327,  3,63,  1,71
Färöer Inseln,Faeroe Islands,Europa,2021-08-02,     34657,70.65,29003,59.13,49053, 70,65, 59,13
Falkland Inseln,Falkland Islands,Südamerika,2021-08-02,      2632,74.6,1775,50.31,3528, 74,60, 50,31
Gabun,Gabon,Afrika,2021-08-02,     52830,2.32,34351,1.51,2278829,  2,32,  1,51
Gambia,Gambia,Afrika,2021-08-02,     31254,1.26,12303,0.49,2486937,  1,26,  0,49
Georgien,Georgia,Europa,2021-08-02,    345238,8.67,161542,4.06,3979773,  8,67,  4,06
Ghana,Ghana,Afrika,2021-08-02,    865422,2.73,405971,1.28,31732128,  2,73,  1,28
Gibraltar,Gibraltar,Europa,2021-08-02,     39340,100,39119,100,33691,100,00,100,00
Grenada,Grenada,Nordamerika,2021-08-02,     21453,18.98,16236,14.37,113015, 18,98, 14,37
Guernsey,Guernsey,Europa,2021-08-02,     32969,49.17,13618,20.31,67052, 49,17, 20,31
Guinea,Guinea,Afrika,2021-08-02,    565283,4.19,339562,2.52,13497237,  4,19,  2,52
Guinea Bissau,Guinea-Bissau,Afrika,2021-08-02,     24000,1.19,1225,0.06,2015490,  1,19,  0,06
Guyana,Guyana,Südamerika,2021-08-02,    250712,31.72,138624,17.54,790329, 31,72, 17,54
Honduras,Honduras,Nordamerika,2021-08-02,   1511974,15.03,194020,1.93,10062994, 15,03,  1,93
Island,Iceland,Europa,2021-08-02,    269095,78.37,254443,74.1,343360, 78,37, 74,10
Indien,India,Asien,2021-08-02, 367994586,26.41,104229053,7.48,1393409033, 26,41,  7,48
Irak,Iraq,Asien,2021-08-02,    826007,2.01,494900,1.2,41179351,  2,01,  1,20
Jamaika,Jamaica,Nordamerika,2021-08-02,    178728,6.01,122174,4.11,2973462,  6,01,  4,11
Jersey,Jersey,Europa,2021-08-02,     74511,73.72,68733,68,101073, 73,72, 68,00
Jordanien,Jordan,Asien,2021-08-02,   3004698,29.26,2260376,22.01,10269022, 29,26, 22,01
Kosovo,Kosovo,Europa,2021-08-02,    282603,15.92,146215,8.24,1775378, 15,92,  8,24
Kuwait,Kuwait,Asien,2021-08-02,   1452148,33.55,923307,21.33,4328553, 33,55, 21,33
Laos,Laos,Asien,2021-08-02,   1179668,15.99,988156,13.39,7379358, 15,99, 13,39
Lesotho,Lesotho,Afrika,2021-08-02,     36637,1.7,19685,0.91,2159067,  1,70,  0,91
Liberia,Liberia,Afrika,2021-08-02,     79670,1.54,2542,0.05,5180208,  1,54,  0,05
Luxemburg,Luxembourg,Europa,2021-08-02,    103558,16.31,37857,5.96,634814, 16,31,  5,96
Mali,Mali,Afrika,2021-08-02,    145016,0.7,51846,0.25,20855724,  0,70,  0,25
Mauretanien,Mauritania,Afrika,2021-08-02,    178483,3.74,15293,0.32,4775110,  3,74,  0,32
Mauritius,Mauritius,Afrika,2021-08-02,    634013,49.79,522469,41.03,1273428, 49,79, 41,03
Monaco,Monaco,Europa,2021-08-02,     23551,59.59,19255,48.72,39520, 59,59, 48,72
Montserrat,Montserrat,Nordamerika,2021-08-02,      1454,29.19,1337,26.84,4981, 29,19, 26,84
Mosambik,Mozambique,Afrika,2021-08-02,    372085,1.16,318955,0.99,32163045,  1,16,  0,99
Myanmar,Myanmar,Asien,2021-08-02,   1840758,3.36,1527284,2.79,54806014,  3,36,  2,79
Nauru,Nauru,Asien,2021-08-02,      7533,69.28,7251,66.69,10873, 69,28, 66,69
Niederlande,Netherlands,Europa,2021-08-02,  12270484,71.45,9287846,54.08,17173094, 71,45, 54,08
Nicaragua,Nicaragua,Nordamerika,2021-08-02,    252766,3.77,162874,2.43,6702379,  3,77,  2,43
Niger,Niger,Afrika,2021-08-02,    224803,0.89,30784,0.12,25130810,  0,89,  0,12
Nigeria,Nigeria,Afrika,2021-08-02,   2534205,1.2,1404740,0.66,211400704,  1,20,  0,66
Nordmazedonien,North Macedonia,Europa,2021-08-02,    514021,24.68,390562,18.75,2082661, 24,68, 18,75
Oman,Oman,Asien,2021-08-02,   1550910,29.69,336511,6.44,5223376, 29,69,  6,44
Pakistan,Pakistan,Asien,2021-08-02,  20060157,8.91,5188701,2.3,225199929,  8,91,  2,30
Palästina,Palestine,Asien,2021-08-02,    359349,6.88,231138,4.43,5222756,  6,88,  4,43
Ruanda,Rwanda,Afrika,2021-08-02,    394067,2.97,252842,1.9,13276517,  2,97,  1,90
Saint Helena,Saint Helena,Afrika,2021-08-02,      4361,71.55,3531,57.93,6095, 71,55, 57,93
St. Kitts und Nevis,Saint Kitts and Nevis,Nordamerika,2021-08-02,     23872,44.58,19768,36.92,53546, 44,58, 36,92
Saint Lucia,Saint Lucia,Nordamerika,2021-08-02,     32291,17.51,24775,13.44,184401, 17,51, 13,44
San Marino,San Marino,Europa,2021-08-02,     21768,64,21703,63.81,34010, 64,00, 63,81
São Tomé und Príncipe,Sao Tome and Principe,Afrika,2021-08-02,     32090,14.37,11870,5.31,223364, 14,37,  5,31
Senegal,Senegal,Afrika,2021-08-02,    640013,3.72,266544,1.55,17196308,  3,72,  1,55
Serbien,Serbia,Europa,2021-08-02,   2835895,41.05,2700275,39.09,6908224, 41,05, 39,09
Seychellen,Seychelles,Afrika,2021-08-02,     72882,73.69,68553,69.31,98910, 73,69, 69,31
Sierra Leone,Sierra Leone,Afrika,2021-08-02,     82145,1.01,15170,0.19,8141343,  1,01,  0,19
St. Martin,Sint Maarten (Dutch part),Nordamerika,2021-08-02,     24242,55.83,21104,48.6,43421, 55,83, 48,60
Somalia,Somalia,Afrika,2021-08-02,    162655,0.99,87135,0.53,16359500,  0,99,  0,53
Südsudan,South Sudan,Afrika,2021-08-02,     52226,0.46,4763,0.04,11381377,  0,46,  0,04
Sudan,Sudan,Afrika,2021-08-02,    627833,1.4,182727,0.41,44909351,  1,40,  0,41
Schweden,Sweden,Europa,2021-08-02,   6451176,63.49,4318413,42.5,10160159, 63,49, 42,50
Syrien,Syria,Asien,2021-08-02,    121909,0.67,9312,0.05,18275704,  0,67,  0,05
Tadschikistan,Tajikistan,Asien,2021-08-02,    750514,7.7,56301,0.58,9749625,  7,70,  0,58
Osttimor,Timor,Asien,2021-08-02,    276510,20.58,86759,6.46,1343875, 20,58,  6,46
Togo,Togo,Afrika,2021-08-02,    304278,3.59,149930,1.77,8478242,  3,59,  1,77
Tunesien,Tunisia,Afrika,2021-08-02,   1699805,14.24,963633,8.07,11935764, 14,24,  8,07
Turkmenistan,Turkmenistan,Asien,2021-08-02,     32240,0.53,19506,0.32,6117933,  0,53,  0,32
Turks-und Caicosinseln,Turks and Caicos Islands,Nordamerika,2021-08-02,     24567,62.63,22696,57.86,39226, 62,63, 57,86
Uganda,Uganda,Afrika,2021-08-02,    537440,1.14,4129,0.01,47123533,  1,14,  0,01
Vanuatu,Vanuatu,Asien,2021-08-02,     23881,7.59,114,0.04,314464,  7,59,  0,04
Venezuela,Venezuela,Südamerika,2021-08-02,   2900000,10.1,1100000,3.83,28704947, 10,10,  3,83
Jemen,Yemen,Asien,2021-08-02,    298161,0.98,13322,0.04,30490639,  0,98,  0,04
Afrika,Africa,Kontinent,2021-08-03,  45907067,3.34,23939509,1.74,1373486472,  3,34,  1,74
Albanien,Albania,Europa,2021-08-03,    683052,23.78,538588,18.75,2872934, 23,78, 18,75
Angola,Angola,Afrika,2021-08-03,    969946,2.86,710113,2.09,33933611,  2,86,  2,09
Argentinien,Argentina,Südamerika,2021-08-03,  25337678,55.56,7358204,16.13,45605823, 55,56, 16,13
Aruba,Aruba,Nordamerika,2021-08-03,     72843,67.95,66200,61.76,107195, 67,95, 61,76
Asien,Asia,Kontinent,2021-08-03,1362112251,29.11,297101016,6.35,4678444992, 29,11,  6,35
Australien,Australia,Asien,2021-08-03,   8634372,33.48,4174026,16.19,25788217, 33,48, 16,19
Österreich,Austria,Europa,2021-08-03,   5335760,59,4722904,52.23,9043072, 59,00, 52,23
Aserbaidschan,Azerbaijan,Europa,2021-08-03,   2971686,29.07,2147721,21.01,10223344, 29,07, 21,01
Bahrain,Bahrain,Asien,2021-08-03,   1111826,63.59,1059925,60.63,1748295, 63,59, 60,63
Bangladesch,Bangladesh,Asien,2021-08-03,   9715105,5.84,4388569,2.64,166303494,  5,84,  2,64
Barbados,Barbados,Nordamerika,2021-08-03,    100017,34.76,76665,26.65,287708, 34,76, 26,65
Belgien,Belgium,Europa,2021-08-03,   8120464,69.81,7073589,60.81,11632334, 69,81, 60,81
Belize,Belize,Nordamerika,2021-08-03,    134583,33.24,52230,12.9,404915, 33,24, 12,90
Benin,Benin,Afrika,2021-08-03,     48918,0.39,21405,0.17,12451031,  0,39,  0,17
Bhutan,Bhutan,Asien,2021-08-03,    534468,68.53,474047,60.78,779900, 68,53, 60,78
Bolivien,Bolivia,Südamerika,2021-08-03,   2903925,24.54,1727054,14.6,11832936, 24,54, 14,60
Brasilien,Brazil,Südamerika,2021-08-03, 106917279,49.96,42756263,19.98,213993441, 49,96, 19,98
Brunei,Brunei,Asien,2021-08-03,    139555,31.61,33690,7.63,441532, 31,61,  7,63
Bulgarien,Bulgaria,Europa,2021-08-03,   1037737,15.05,1013254,14.69,6896655, 15,05, 14,69
Kambodscha,Cambodia,Asien,2021-08-03,   7607844,44.89,5067252,29.9,16946446, 44,89, 29,90
Kamerun,Cameroon,Afrika,2021-08-03,    293991,1.08,55854,0.21,27224262,  1,08,  0,21
Kanada,Canada,Nordamerika,2021-08-03,  27137605,71.29,22812311,59.93,38067913, 71,29, 59,93
Kap Verde,Cape Verde,Afrika,2021-08-03,    161941,28.82,21679,3.86,561901, 28,82,  3,86
Chile,Chile,Südamerika,2021-08-03,  14048522,73.12,12610542,65.64,19212362, 73,12, 65,64
Kolumbien,Colombia,Südamerika,2021-08-03,  18567543,36.22,12542092,24.46,51265841, 36,22, 24,46
Komoren,Comoros,Afrika,2021-08-03,    121092,13.63,41358,4.66,888456, 13,63,  4,66
Kroatien,Croatia,Europa,2021-08-03,   1653601,40.51,1498932,36.72,4081657, 40,51, 36,72
Kuba,Cuba,Nordamerika,2021-08-03,   4456437,39.38,2745421,24.26,11317498, 39,38, 24,26
Curaçao,Curacao,Nordamerika,2021-08-03,     92805,56.32,82757,50.22,164796, 56,32, 50,22
Zypern,Cyprus,Europa,2021-08-03,    537939,60.04,463108,51.69,896005, 60,04, 51,69
Tschechien,Czechia,Europa,2021-08-03,   5713175,53.27,4953159,46.19,10724553, 53,27, 46,19
DR Kongo,Democratic Republic of Congo,Afrika,2021-08-03,     81910,0.09,4260,0,92377986,  0,09,  0,00
Dänemark,Denmark,Europa,2021-08-03,   4230958,72.78,3286926,56.54,5813302, 72,78, 56,54
Dom. Rep.,Dominican Republic,Nordamerika,2021-08-03,   5572496,50.87,4282396,39.1,10953714, 50,87, 39,10
Ecuador,Ecuador,Südamerika,2021-08-03,  10317605,57.68,2736142,15.3,17888474, 57,68, 15,30
El Salvador,El Salvador,Nordamerika,2021-08-03,   2933053,45,1549195,23.77,6518500, 45,00, 23,77
Estland,Estonia,Europa,2021-08-03,    648687,48.95,570957,43.08,1325188, 48,95, 43,08
Eswatini,Eswatini,Afrika,2021-08-03,     43734,3.73,32665,2.79,1172369,  3,73,  2,79
Europa,Europe,Kontinent,2021-08-03, 372013065,49.67,303619305,40.54,748962983, 49,67, 40,54
Europa,European Union,Kontinent,2021-08-03, 268343506,60.01,224306359,50.16,447189915, 60,01, 50,16
Färöer Inseln,Faeroe Islands,Europa,2021-08-03,     34946,71.24,30080,61.32,49053, 71,24, 61,32
Finnland,Finland,Europa,2021-08-03,   3710745,66.88,2008653,36.2,5548361, 66,88, 36,20
Frankreich,France,Europa,2021-08-03,  43557092,64.47,32889296,48.68,67564251, 64,47, 48,68
Gabun,Gabon,Afrika,2021-08-03,     59315,2.6,40925,1.8,2278829,  2,60,  1,80
Georgien,Georgia,Europa,2021-08-03,    370731,9.32,171908,4.32,3979773,  9,32,  4,32
Deutschland,Germany,Europa,2021-08-03,  51856522,61.81,44360575,52.87,83900471, 61,81, 52,87
Griechenland,Greece,Europa,2021-08-03,   5741514,55.36,5231845,50.45,10370747, 55,36, 50,45
Grönland,Greenland,Nordamerika,2021-08-03,     36672,64.49,26132,45.95,56868, 64,49, 45,95
Guatemala,Guatemala,Nordamerika,2021-08-03,   2025946,11.1,350574,1.92,18249868, 11,10,  1,92
Guyana,Guyana,Südamerika,2021-08-03,    252978,32.01,141628,17.92,790329, 32,01, 17,92
Haiti,Haiti,Nordamerika,2021-08-03,      9630,0.08,341,0,11541683,  0,08,  0,00
Honduras,Honduras,Nordamerika,2021-08-03,   1813072,18.02,333273,3.31,10062994, 18,02,  3,31
Hongkong,Hong Kong,Asien,2021-08-03,   3330893,44.1,2526081,33.45,7552800, 44,10, 33,45
Ungarn,Hungary,Europa,2021-08-03,   5632428,58.46,5462987,56.7,9634162, 58,46, 56,70
Indien,India,Asien,2021-08-03, 378090597,27.13,107195973,7.69,1393409033, 27,13,  7,69
Indonesien,Indonesia,Asien,2021-08-03,  48106208,17.41,21436908,7.76,276361788, 17,41,  7,76
Irland,Ireland,Europa,2021-08-03,   3411536,68.46,2874331,57.68,4982904, 68,46, 57,68
Isle of Man,Isle of Man,Europa,2021-08-03,     64944,76.04,59863,70.09,85410, 76,04, 70,09
Israel,Israel,Asien,2021-08-03,   5804104,66.03,5395428,61.38,8789776, 66,03, 61,38
Italien,Italy,Europa,2021-08-03,  38985043,64.58,32464422,53.78,60367471, 64,58, 53,78
Japan,Japan,Asien,2021-08-03,  52436769,41.6,39260984,31.15,126050796, 41,60, 31,15
Kasachstan,Kazakhstan,Europa,2021-08-03,   5480094,28.85,3941941,20.75,18994958, 28,85, 20,75
Kenia,Kenya,Afrika,2021-08-03,   1067615,1.94,666398,1.21,54985702,  1,94,  1,21
Kosovo,Kosovo,Europa,2021-08-03,    289743,16.32,155907,8.78,1775378, 16,32,  8,78
Kirgisistan,Kyrgyzstan,Asien,2021-08-03,    502789,7.59,131906,1.99,6628347,  7,59,  1,99
Lettland,Latvia,Europa,2021-08-03,    743711,39.84,691773,37.05,1866934, 39,84, 37,05
Libanon,Lebanon,Asien,2021-08-03,   1140969,16.86,875981,12.94,6769151, 16,86, 12,94
Liechtenstein,Liechtenstein,Europa,2021-08-03,     20755,54.26,18975,49.6,38254, 54,26, 49,60
Litauen,Lithuania,Europa,2021-08-03,   1431932,53.23,1265630,47.05,2689862, 53,23, 47,05
Macau,Macao,Asien,2021-08-03,    288085,43.76,233203,35.42,658391, 43,76, 35,42
Malawi,Malawi,Afrika,2021-08-03,    455763,2.32,142099,0.72,19647681,  2,32,  0,72
Malaysia,Malaysia,Asien,2021-08-03,  14970604,45.68,7565331,23.08,32776195, 45,68, 23,08
Malediven,Maldives,Asien,2021-08-03,    326339,60.03,278469,51.22,543620, 60,03, 51,22
Mali,Mali,Afrika,2021-08-03,    150563,0.72,55999,0.27,20855724,  0,72,  0,27
Malta,Malta,Europa,2021-08-03,    401644,78.06,387400,75.29,514564, 78,06, 75,29
Mauretanien,Mauritania,Afrika,2021-08-03,    200929,4.21,18409,0.39,4775110,  4,21,  0,39
Mauritius,Mauritius,Afrika,2021-08-03,    683642,53.69,554031,43.51,1273428, 53,69, 43,51
Mexiko,Mexico,Nordamerika,2021-08-03,  48616734,37.32,26152992,20.08,130262220, 37,32, 20,08
Moldawien,Moldova,Europa,2021-08-03,    557291,13.85,513094,12.75,4024025, 13,85, 12,75
Mongolei,Mongolia,Asien,2021-08-03,   2185468,65.64,1987603,59.7,3329282, 65,64, 59,70
Montenegro,Montenegro,Europa,2021-08-03,    180472,28.74,155390,24.74,628051, 28,74, 24,74
Marokko,Morocco,Afrika,2021-08-03,  14581754,39.05,10574472,28.32,37344787, 39,05, 28,32
Mosambik,Mozambique,Afrika,2021-08-03,    394234,1.23,320542,1,32163045,  1,23,  1,00
Namibia,Namibia,Afrika,2021-08-03,    168076,6.5,50377,1.95,2587344,  6,50,  1,95
Nepal,Nepal,Asien,2021-08-03,   4254540,14.34,2002703,6.75,29674920, 14,34,  6,75
Neuseeland,New Zealand,Asien,2021-08-03,   1253848,25.8,770745,15.86,4860642, 25,80, 15,86
Nordamerika,North America,Kontinent,2021-08-03, 291031750,48.78,225967469,37.88,596581283, 48,78, 37,88
Nordmazedonien,North Macedonia,Europa,2021-08-03,    519106,24.93,401336,19.27,2082661, 24,93, 19,27
Norwegen,Norway,Europa,2021-08-03,   3635145,66.51,1854878,33.94,5465629, 66,51, 33,94
Ozeanien,Oceania,Kontinent,2021-08-03,  10791575,24.97,5319400,12.31,43219954, 24,97, 12,31
Panama,Panama,Nordamerika,2021-08-03,   2117800,48.33,700225,15.98,4381583, 48,33, 15,98
Paraguay,Paraguay,Südamerika,2021-08-03,   2279251,31.57,475180,6.58,7219641, 31,57,  6,58
Peru,Peru,Südamerika,2021-08-03,   8303030,24.89,5732551,17.18,33359415, 24,89, 17,18
Philippinen,Philippines,Asien,2021-08-03,  12206553,10.99,10282152,9.26,111046910, 10,99,  9,26
Polen,Poland,Europa,2021-08-03,  18423513,48.74,17590257,46.54,37797000, 48,74, 46,54
Portugal,Portugal,Europa,2021-08-03,   7151255,70.33,6289018,61.85,10167923, 70,33, 61,85
Katar,Qatar,Asien,2021-08-03,   2089771,71.31,1769513,60.38,2930524, 71,31, 60,38
Rumänien,Romania,Europa,2021-08-03,   5018129,26.23,4890227,25.57,19127772, 26,23, 25,57
Russland,Russia,Europa,2021-08-03,  37159913,25.47,25946109,17.78,145912022, 25,47, 17,78
São Tomé und Príncipe,Sao Tome and Principe,Afrika,2021-08-03,     32107,14.37,11871,5.31,223364, 14,37,  5,31
Saudi-Arabien,Saudi Arabia,Asien,2021-08-03,  19370762,54.81,8888419,25.15,35340680, 54,81, 25,15
Senegal,Senegal,Afrika,2021-08-03,    900914,5.24,303331,1.76,17196308,  5,24,  1,76
Serbien,Serbia,Europa,2021-08-03,   2840778,41.12,2706842,39.18,6908224, 41,12, 39,18
Singapur,Singapore,Asien,2021-08-03,   4329956,73.43,3561452,60.4,5896684, 73,43, 60,40
Slowakei,Slovakia,Europa,2021-08-03,   2281778,41.79,2014835,36.9,5460726, 41,79, 36,90
Slowenien,Slovenia,Europa,2021-08-03,    951064,45.75,846379,40.72,2078723, 45,75, 40,72
Afrika,South Africa,Kontinent,2021-08-03,   6403808,10.67,3212974,5.35,60041996, 10,67,  5,35
Südamerika,South America,Kontinent,2021-08-03, 194602913,44.81,89502694,20.61,434260137, 44,81, 20,61
Südkorea,South Korea,Asien,2021-08-03,  20244810,39.46,7358969,14.34,51305184, 39,46, 14,34
Spanien,Spain,Europa,2021-08-03,  32650750,69.85,27811786,59.5,46745211, 69,85, 59,50
Sri Lanka,Sri Lanka,Asien,2021-08-03,  10309855,47.96,2448361,11.39,21497306, 47,96, 11,39
Surinam,Suriname,Südamerika,2021-08-03,    187887,31.75,63218,10.68,591798, 31,75, 10,68
Schweiz,Switzerland,Europa,2021-08-03,   4731355,54.29,4402036,50.51,8715494, 54,29, 50,51
Taiwan,Taiwan,Asien,2021-08-03,   8083073,33.88,418064,1.75,23855008, 33,88,  1,75
Thailand,Thailand,Asien,2021-08-03,  14492385,20.72,4085711,5.84,69950844, 20,72,  5,84
Osttimor,Timor,Asien,2021-08-03,    299754,22.31,103208,7.68,1343875, 22,31,  7,68
Togo,Togo,Afrika,2021-08-03,    321139,3.79,153637,1.81,8478242,  3,79,  1,81
Trinidad Tobago,Trinidad and Tobago,Nordamerika,2021-08-03,    398479,28.39,195165,13.91,1403374, 28,39, 13,91
Türkei,Turkey,Europa,2021-08-03,  41303951,48.57,27831923,32.73,85042736, 48,57, 32,73
Ukraine,Ukraine,Europa,2021-08-03,   3759403,8.65,2151799,4.95,43466822,  8,65,  4,95
VAE,United Arab Emirates,Asien,2021-08-03,   7842865,78.5,7021985,70.28,9991083, 78,50, 70,28
Großbritannien,United Kingdom,Europa,2021-08-03,  46892996,68.75,38709168,56.75,68207114, 68,75, 56,75
USA,United States,Nordamerika,2021-08-03, 192120576,57.12,165081416,49.08,332915074, 57,12, 49,08
Uruguay,Uruguay,Südamerika,2021-08-03,   2584583,74.16,2258045,64.79,3485152, 74,16, 64,79
Vietnam,Vietnam,Asien,2021-08-03,   6547477,6.67,744331,0.76,98168829,  6,67,  0,76
Welt,World,Welt,2021-08-03,2276458621,28.91,945449393,12.01,7874965730, 28,91, 12,01
Sambia,Zambia,Afrika,2021-08-03,    286967,1.52,157607,0.83,18920657,  1,52,  0,83
Simbabwe,Zimbabwe,Afrika,2021-08-03,   1740307,11.53,863687,5.72,15092171, 11,53,  5,72
Afghanistan,Afghanistan,Asien,2021-08-03,    742934,1.87,219159,0.55,39835428,  1,87,  0,55
Andorra,Andorra,Europa,2021-08-03,     50747,65.6,35573,45.99,77354, 65,60, 45,99
Anguilla,Anguilla,Nordamerika,2021-08-03,      9428,62.33,8765,57.95,15125, 62,33, 57,95
Antigua und Barbuda,Antigua and Barbuda,Nordamerika,2021-08-03,     38362,38.86,30928,31.33,98728, 38,86, 31,33
Armenien,Armenia,Europa,2021-08-03,    120285,4.05,51605,1.74,2968128,  4,05,  1,74
Bahamas,Bahamas,Nordamerika,2021-08-03,     61803,15.57,46793,11.79,396914, 15,57, 11,79
Belarus,Belarus,Europa,2021-08-03,   1399234,14.82,980867,10.39,9442867, 14,82, 10,39
Bermuda,Bermuda,Nordamerika,2021-08-03,     41873,67.44,40997,66.03,62092, 67,44, 66,03
Bosnien und Herzeg.,Bosnia and Herzegovina,Europa,2021-08-03,    388445,11.9,235393,7.21,3263459, 11,90,  7,21
Botswana,Botswana,Afrika,2021-08-03,    241888,10.09,128738,5.37,2397240, 10,09,  5,37
Britische Jungferninseln,British Virgin Islands,Nordamerika,2021-08-03,     16445,54.05,11438,37.6,30423, 54,05, 37,60
Cayman Islands,Cayman Islands,Nordamerika,2021-08-03,     50171,75.45,47946,72.1,66498, 75,45, 72,10
Tschad,Chad,Afrika,2021-08-03,     22445,0.13,7535,0.04,16914985,  0,13,  0,04
Kongo,Congo,Afrika,2021-08-03,    132671,2.35,66027,1.17,5657017,  2,35,  1,17
Cookinseln,Cook Islands,Asien,2021-08-03,     10931,62.21,9578,54.51,17572, 62,21, 54,51
Costa Rica,Costa Rica,Nordamerika,2021-08-03,   2573189,50.07,851089,16.56,5139053, 50,07, 16,56
Dschibuti,Djibouti,Afrika,2021-08-03,     12547,1.25,8810,0.88,1002197,  1,25,  0,88
Dominica,Dominica,Nordamerika,2021-08-03,     20892,28.95,19661,27.24,72172, 28,95, 27,24
Ägypten,Egypt,Afrika,2021-08-03,   3783581,3.63,1786973,1.71,104258327,  3,63,  1,71
Äquatorialguinea,Equatorial Guinea,Afrika,2021-08-03,    180420,12.44,128438,8.86,1449891, 12,44,  8,86
Falkland Inseln,Falkland Islands,Südamerika,2021-08-03,      2632,74.6,1775,50.31,3528, 74,60, 50,31
Fiji,Fiji,Asien,2021-08-03,    484629,53.67,144194,15.97,902899, 53,67, 15,97
Französisch-Polynesien,French Polynesia,Asien,2021-08-03,     87758,31.06,73724,26.09,282534, 31,06, 26,09
Gambia,Gambia,Afrika,2021-08-03,     31254,1.26,12303,0.49,2486937,  1,26,  0,49
Ghana,Ghana,Afrika,2021-08-03,    865422,2.73,405971,1.28,31732128,  2,73,  1,28
Gibraltar,Gibraltar,Europa,2021-08-03,     39340,100,39119,100,33691,100,00,100,00
Grenada,Grenada,Nordamerika,2021-08-03,     21453,18.98,16236,14.37,113015, 18,98, 14,37
Guernsey,Guernsey,Europa,2021-08-03,     32969,49.17,13618,20.31,67052, 49,17, 20,31
Guinea,Guinea,Afrika,2021-08-03,    565283,4.19,339562,2.52,13497237,  4,19,  2,52
Guinea Bissau,Guinea-Bissau,Afrika,2021-08-03,     24000,1.19,1225,0.06,2015490,  1,19,  0,06
Island,Iceland,Europa,2021-08-03,    269095,78.37,254443,74.1,343360, 78,37, 74,10
