date,union,spd,gru,fdp,lin,afd,unionave,spdave,gruave,fdpave,linave,afdave,unionfow,spdfow,grufow,fdpfow,linfow,afdfow,unionall,spdall,gruall,fdpall,linall,afdall,unionfor,spdfor,grufor,fdpfor,linfor,afdfor,unionemn,spdemn,gruemn,fdpemn,linemn,afdemn,unioninf,spdinf,gruinf,fdpinf,lininf,afdinf,uniongms,spdgms,grugms,fdpgms,lingms,afdgms,unionins,spdins,gruins,fdpins,linins,afdins,unionyou,spdyou,gruyou,fdpyou,linyou,afdyou,unionges,spdges,gruges,fdpges,linges,afdges
2003-06-27,47,30,9,6,4,,46,29.7,10.4,6.7,3.7,,47,30,9,6,4,,,,,,,,,,,,,,,,,,,,47,30,10,6,4,,,,,,,,,,,,,,,,,,,,46,29.7,10.4,6.7,3.7,
2003-07-02,45,32,10,6,4,,,,,,,,,,,,,,,,,,,,45,32,10,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-03,46,30,10,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,46,30,10,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-04,47,30,10,7,4,,46.3,30,10.2,6.4,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,47,30,10,7,4,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-08,44,32,10,7,4,,,,,,,,,,,,,,,,,,,,44,32,10,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-10,45,31,11,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,45,31,11,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-11,46,32,9,6,4,,45.7,30.7,10.2,6.3,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,46,32,9,6,4,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-15,45,32,11,6,3,,,,,,,,,,,,,,,,,,,,45,32,11,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-17,44,32,10,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,44,32,10,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-18,46,32,8,6,4,,45.5,31.3,9.9,6.3,3.9,,46,32,8,6,4,,,,,,,,,,,,,,,,,,,,46,31,10,6,4,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-22,44,32,10,7,4,,,,,,,,,,,,,,,,,,,,44,32,10,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-23,42.9,30.6,10,7.8,4.4,,,,,,,,,,,,,,42.9,30.6,10,7.8,4.4,,,,,,,,,,,,,,,,,,,,46,29,11,8,3,,,,,,,,,,,,,,,,,,,
2003-07-24,45,32,10,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,45,32,10,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-25,45,31,10,7,4,,45,31.4,9.9,6.7,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,45,31,10,7,4,,,,,,,,,,,,,,,,,,,,45,31.4,9.9,6.7,3.8,
2003-07-29,45,31,11,7,3,,,,,,,,,,,,,,,,,,,,45,31,11,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-31,45,31,11,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,45,31,11,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-31,45,31,11,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,45,31,11,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-01,46,31,9,6,4,,45,31,10.3,6.9,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,46,31,9,6,4,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-05,46,31,10,6,4,,,,,,,,,,,,,,,,,,,,46,31,10,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-07,44,31,10,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,44,31,10,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-08,46,30,10,7,4,,45.3,30.8,10.3,6.8,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,46,30,10,7,4,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-12,45,30,11,7,4,,,,,,,,,,,,,,,,,,,,45,30,11,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-14,45,32,10,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,45,32,10,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-15,45,30,10,8,3,,45.2,30.8,10.3,6.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,45,30,10,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-19,43,30,11,8,4,,,,,,,,,,,,,,,,,,,,43,30,11,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-20,43.7,31,9.9,7.6,4.3,,,,,,,,,,,,,,43.7,31,9.9,7.6,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-21,44,31,10,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,44,31,10,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-22,45,31,10,6,4,,44.7,30.7,10.2,7,4.1,,45,31,10,6,4,,,,,,,,,,,,,,,,,,,,46,30,10,7,4,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-26,44,30,11,7,4,,,,,,,,,,,,,,,,,,,,44,30,11,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-27,46,29,11,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,29,11,8,3,,,,,,,,,,,,,,,,,,,
2003-08-28,45,30,11,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,45,30,11,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-29,46,30,10,6,4,,44.8,30.2,10.4,7.2,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,46,30,10,6,4,,,,,,,,,,,,,,,,,,,,44.8,30.2,10.4,7.2,3.8,
2003-09-02,44,30,11,7,4,,,,,,,,,,,,,,,,,,,,44,30,11,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-04,44,31,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,44,31,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-05,46,29,10,6,4,,45,30.1,10.5,6.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,46,29,10,6,4,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-09,45,30,12,7,3,,,,,,,,,,,,,,,,,,,,45,30,12,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-11,46,29,10,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,46,29,10,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-12,45,30,10,7,4,,45.1,29.8,10.7,6.8,4,,45,30,10,7,4,,,,,,,,,,,,,,,,,,,,46,30,9,6,4,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-16,46,30,11,7,3,,,,,,,,,,,,,,,,,,,,46,30,11,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-17,43.7,30.8,9.7,7.9,4.6,,,,,,,,,,,,,,43.7,30.8,9.7,7.9,4.6,,,,,,,,,,,,,,,,,,,,46,28,11,8,3,,,,,,,,,,,,,,,,,,,
2003-09-18,46,30,10,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,46,30,10,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-19,46,29,10,7,4,,45.6,29.6,10.3,6.9,4,,,,,,,,,,,,,,,,,,,,,,,,,,46,29,10,7,4,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-23,47,28,11,7,3,,,,,,,,,,,,,,,,,,,,47,28,11,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-25,46,29,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,46,29,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-26,48,28,11,6,4,,46,29.3,10.4,6.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,48,28,11,6,4,,,,,,,,,,,,,,,,,,,,46,29.3,10.4,6.8,4,
2003-09-30,50,26,12,6,3,,,,,,,,,,,,,,,,,,,,50,26,12,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-02,49,27,12,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,49,27,12,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-03,50,27,11,5,3,,47.2,28.3,10.9,6.4,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,50,27,11,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-07,50,26,11,6,4,,,,,,,,,,,,,,,,,,,,50,26,11,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-09,50,27,11,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,50,27,11,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-10,47,30,10,6,3,,48.3,27.7,11,5.9,3.7,,47,30,10,6,3,,,,,,,,,,,,,,,,,,,,50,26,11,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-14,51,25,11,6,4,,,,,,,,,,,,,,,,,,,,51,25,11,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-15,46.8,26.9,11.2,7.8,4.3,,,,,,,,,,,,,,46.8,26.9,11.2,7.8,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-16,49,27,11,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,49,27,11,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-17,50,26,11,5,3,,49.3,26.8,11,5.7,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,50,26,11,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-21,51,25,11,6,4,,,,,,,,,,,,,,,,,,,,51,25,11,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-22,50,25,12,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,25,12,6,3,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-23,50,26,11,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,50,26,11,6,3,,,,,,,,49,26,12,7,3,,,,,,,,,,,,,,,,,,,
2003-10-24,48,29,9,6,4,,49.5,26.2,11,6.1,3.5,,48,29,9,6,4,,,,,,,,,,,,,,,,,,,,50,25,12,6,3,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-28,51,24,11,7,4,,,,,,,,,,,,,,,,,,,,51,24,11,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-30,50,25,11,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,50,25,11,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-31,51,24,11,6,4,,50,25.5,11.1,6.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,51,24,11,6,4,,,,,,,,,,,,,,,,,,,,50,25.5,11.1,6.2,3.5,
2003-11-05,51,23,11,6,5,,,,,,,,,,,,,,,,,,,,51,23,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-06,49,25,11,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,49,25,11,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-07,51,24,10,7,4,,50,25.1,10.9,6.5,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,51,24,10,7,4,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-11,49,25,11,6,5,,,,,,,,,,,,,,,,,,,,49,25,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-12,46.9,26.1,11.1,7.4,4.8,,,,,,,,,,,,,,46.9,26.1,11.1,7.4,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-13,50,24,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,50,24,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-14,48,29,10,5,4,,49.7,24.9,10.8,6.4,4.4,,48,29,10,5,4,,,,,,,,,,,,,,,,,,,,50,25,11,6,4,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-18,48,25,11,7,5,,,,,,,,,,,,,,,,,,,,48,25,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-20,50,24,10,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,50,24,10,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-21,49,25,11,7,4,,49.1,25.2,10.7,6.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,49,27,11,7,3,,49,25,11,7,4,,,,,,,,,,,,,,,,,,,
2003-11-25,47,26,11,7,5,,,,,,,,,,,,,,,,,,,,47,26,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-27,48,26,10,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,48,26,10,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-28,48,29,10,5,4,,48.7,26,10.6,6.4,4.4,,48,29,10,5,4,,,,,,,,,,,,,,,,,,,,49,27,11,7,3,,,,,,,,,,,,,,,,,,,,48.7,26,10.6,6.4,4.4,
2003-12-02,48,26,11,7,4,,,,,,,,,,,,,,,,,,,,48,26,11,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-04,49,26,10,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,49,26,10,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-05,51,26,10,6,3,,48.8,26.2,10.5,6.7,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,51,26,10,6,3,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-09,48,26,11,6,5,,,,,,,,,,,,,,,,,,,,48,26,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-11,50,25,10,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,50,25,10,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-12,48,28,10,5,4,,48.6,26.5,10.4,6.4,4.2,,48,28,10,5,4,,,,,,,,,,,,,,,,,,,,50,25,10,7,4,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-16,47,27,11,7,5,,,,,,,,,,,,,,,,,,,,47,27,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-17,47.4,25.5,11.4,7.8,4.8,,,,,,,,,,,,,,47.4,25.5,11.4,7.8,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-18,49,26,10,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,49,26,10,7,5,,,,,,,,48,27,11,7,4,,,,,,,,,,,,,,,,,,,
2003-12-19,49,26,11,6,4,,48.7,26.1,10.5,6.6,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,49,26,11,6,4,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-22,49,28,10,6,4,,48.5,26.4,10.5,6.6,4.4,,,,,,,,,,,,,,49,28,10,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,49,27,11,6,4,,48.6,26.4,10.5,6.6,4.3,,,,,,,,,,,,,,49,27,11,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6,26.4,10.5,6.6,4.3,
2004-01-01,48,28,10,6,4,,48.4,26.8,10.5,6.5,4.3,,,,,,,,,,,,,,,,,,,,48,28,10,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-06,48,28,10,6,4,,,,,,,,,,,,,,,,,,,,48,28,10,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-08,47,27,10,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,47,27,10,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-09,48,26,10,7,5,,48.2,26.9,10.4,6.6,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,48,26,10,7,5,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-13,48,27,11,6,5,,,,,,,,,,,,,,,,,,,,48,27,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-15,48,27,10,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,48,27,10,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-16,48,28,10,5,4,,48.2,27.2,10.3,6.2,4.4,,48,28,10,5,4,,,,,,,,,,,,,,,,,,,,48,26,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-20,49,26,10,7,4,,,,,,,,,,,,,,,,,,,,49,26,10,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-22,48,26,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,48,26,11,7,5,,,,,,,,48,25,11,8,4,,,,,,,,,,,,,,,,,,,
2004-01-23,47,25,12,8,5,,47.9,26.3,10.6,6.9,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,47,25,12,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-27,50,24,9,8,5,,,,,,,,,,,,,,,,,,,,50,24,9,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-28,46.9,25.3,10.6,7.9,5.2,,,,,,,,,,,,,,46.9,25.3,10.6,7.9,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-29,49,25,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,49,25,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-30,48,25,11,8,5,,48.2,25.5,10.7,7.3,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,48,25,11,8,5,,,,,,,,,,,,,,,,,,,,48.2,25.5,10.7,7.3,4.7,
2004-02-03,49,24,10,8,5,,,,,,,,,,,,,,,,,,,,49,24,10,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-05,48,26,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,48,26,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-06,49,24,11,8,5,,48.3,24.9,10.8,7.7,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,49,24,11,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-10,47,26,11,8,4,,,,,,,,,,,,,,,,,,,,47,26,11,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-11,49,24,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,49,24,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-13,48,29,10,5,4,,48.4,25.2,10.6,7.4,4.8,,48,29,10,5,4,,,,,,,,,,,,,,,,,,,,48,24,11,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-17,47,26,11,7,5,,,,,,,,,,,,,,,,,,,,47,26,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-18,47.8,24.2,10.4,8.4,5.2,,,,,,,,,,,,,,47.8,24.2,10.4,8.4,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-19,47,24,12,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,47,24,12,8,5,,,,,,,,48,25,11,7.5,4.5,,,,,,,,,,,,,,,,,,,
2004-02-20,47,25,11,9,5,,47.8,25.1,10.9,7.6,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,47,25,11,9,5,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-24,47,26,11,7,5,,,,,,,,,,,,,,,,,,,,47,26,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-26,48,24,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,48,24,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-27,47,25,11,9,5,,47.5,25.2,10.9,7.6,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,47,25,11,9,5,,,,,,,,,,,,,,,,,,,,47.5,25.2,10.9,7.6,4.9,
2004-03-02,47,26,12,8,4,,,,,,,,,,,,,,,,,,,,47,26,12,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-04,48,24,11,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,48,24,11,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-05,49,28,10,5,4,,47.6,25.1,11,7.7,4.8,,49,28,10,5,4,,,,,,,,,,,,,,,,,,,,50,24,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-09,49,25,12,6,4,,,,,,,,,,,,,,,,,,,,49,25,12,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-12,50,23,11,7,5,,48.2,25,11.1,7.2,4.7,,,,,,,,,,,,,,,,,,,,50,23,11,7,5,,49,25,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-16,49,25,12,6,5,,,,,,,,,,,,,,,,,,,,49,25,12,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-17,47.2,23.8,11.9,8.1,4.8,,,,,,,,,,,,,,47.2,23.8,11.9,8.1,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-18,49,25,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,49,25,11,6,5,,,,,,,,48.5,24.5,11,7,5,,,,,,,,,,,,,,,,,,,
2004-03-19,48,29,10,5,4,,48.9,25.2,11.1,6.2,4.7,,48,29,10,5,4,,,,,,,,,,,,,,,,,,,,48,26,12,6,4,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-23,48,26,12,6,5,,,,,,,,,,,,,,,,,,,,48,26,12,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-25,49,24,12,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,49,24,12,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-26,48,26,11,6,5,,48.4,25.4,11.4,6.2,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,48,26,11,6,5,,,,,,,,,,,,,,,,,,,,48.4,25.4,11.4,6.2,4.8,
2004-03-30,47,27,11,6,5,,,,,,,,,,,,,,,,,,,,47,27,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-01,48,26,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,48,26,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-02,48,29,10,5,4,,48.1,26.2,11.1,5.9,4.7,,48,29,10,5,4,,,,,,,,,,,,,,,,,,,,47,27,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-06,47,27,11,6,5,,,,,,,,,,,,,,,,,,,,47,27,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-08,46,27,11,7,5,,47.6,26.5,11.2,6.1,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,46,27,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-13,47,28,11,6,5,,,,,,,,,,,,,,,,,,,,47,28,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-15,47,27,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,47,27,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-16,46,27,11,7,5,,47.1,27.1,10.9,6.2,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,46,27,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-20,47,27,11,6,5,,,,,,,,,,,,,,,,,,,,47,27,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-21,47.1,24.5,11.5,8.3,5.3,,,,,,,,,,,,,,47.1,24.5,11.5,8.3,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-22,46.5,26,11,7.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,26,11,7.5,5,,,,,,,,,,,,,,,,,,,
2004-04-23,46,27,11,7,5,,46.7,26.8,11.1,6.8,5,,48,29,10,5,4,,,,,,,,,,,,,,46,27,11,7,5,,46,27,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-27,47,27,12,6,4,,,,,,,,,,,,,,,,,,,,47,27,12,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-30,47,27,11,7,5,,46.8,26.9,11.1,6.6,4.8,,,,,,,,,,,,,,,,,,,,47,27,11,7,5,,47,26,11,6,5,,,,,,,,,,,,,,,,,,,,46.8,26.9,11.1,6.6,4.8,
2004-05-04,46,27,11,7,5,,,,,,,,,,,,,,,,,,,,46,27,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-07,47,27,11,6,5,,46.8,26.8,11.1,6.6,4.8,,,,,,,,,,,,,,,,,,,,47,27,11,6,5,,46,27,12,7,4,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-11,46,27,11,7,5,,,,,,,,,,,,,,,,,,,,46,27,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-13,48,26,10,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,48,26,10,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-14,48,28,10,6,4,,46.8,26.9,11,6.4,4.8,,48,28,10,6,4,,,,,,,,,,,,,,,,,,,,47,26,12,7,4,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-18,47,26,12,6,5,,,,,,,,,,,,,,,,,,,,47,26,12,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-19,46.7,24.5,11.9,7.9,5.1,,,,,,,,,,,,,,46.7,24.5,11.9,7.9,5.1,,,,,,,,,,,,,,,,,,,,48,25,11,7,4,,,,,,,,,,,,,,,,,,,
2004-05-20,47,26,11,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,47,26,11,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-21,47,26,11,6,5,,47.1,26.1,11.2,6.6,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,47,26,11,6,5,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-25,46,26,12,7,5,,,,,,,,,,,,,,,,,,,,46,26,12,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
