"name","lat","lon","geometry","url"
"Städtische Kindertageseinrichtung„Die Rappelkiste"" (Hilden)",6.93247,51.17365,c(6.93247, 51.17365, 0),"https://www.hilden.de/sv_hilden/Unsere%20Stadt/Aktuelles/Informationen%20zum%20Coronavirus/"
"Kita Forscherhaus-Zwerge",8.66996,52.11788,c(8.66996, 52.11788, 0),"https://www.westfalen-blatt.de/OWL/Kreis-Herford/Herford/4254915-Erzieherin-infiziert-22-Kinder-und-vier-weitere-Erzieherinnen-moegliche-Kontaktpersonen-Herforder-Kita-Gruppe-wegen-Corona-in-Isolation"
"Kinderkrippe Dom-Pedro-Straße",11.5357052,48.1595669,c(11.5357052, 48.1595669, 0),"https://www.muenchen.de/rathaus/Serviceangebote/familie/kinderbetreuung/corona.html"
"ungenannte Kita Bad Wünnenberg",8.6988832,51.5171339,c(8.6988832, 51.5171339, 0),"https://www.nw.de/lokal/kreis_paderborn/bad_wuennenberg/22847365_Kindergarten-in-Bad-Wuennenberg-nach-positivem-Corona-Test-geschlossen.html"
"Caritas-Kindergarten Nonnenbruch (Heiligenhaus)",6.95991,51.31931,c(6.95991, 51.31931, 0),"https://www.supertipp-online.de/2020/08/22/heiligenhaus-corona-fall-im-caritas-kindergarten-nonnenbruch/"
"Heilpädagogischer Kindergarten",6.9476089,51.1235125,c(6.9476089, 51.1235125, 0),"https://www.langenfeld.de/Startseite/Aktuelles-und-Information/Aktuelles.htm/Aktuelles/Coronavirus-COVID-19-hat-NRW-erreicht.html"
"Kita ""Im Sichler""",8.7341429,50.3572481,c(8.7341429, 50.3572481, 0),"https://www.welt.de/regionales/hessen/article214136346/Wegen-Corona-Kita-in-Bad-Nauheim-bleibt-geschlossen.html"
"Kindergarten Helene Simon",8.71718,50.58633,c(8.71718, 50.58633, 0),"https://awo-giessen.org/nachrichten/keine-weiteren-positiven-corona-testergebnisse-in-kita-helene-simon-344.html"
"Hibernia Kindergarten e.V.",7.1892193,51.5222553,c(7.1892193, 51.5222553, 0),"https://www.lokalkompass.de/herne/c-politik/entwarnung-an-gesamtschule_a1424301"
"Kindertagesstätte Grüner Weg",8.4886376,49.9224007,c(8.4886376, 49.9224007, 0),"https://www.echo-online.de/lokales/kreis-gross-gerau/gross-gerau/corona-fall-in-gross-gerauer-kindertagesstatte_22125913"
"Kindertageseinrichtung Remscheider Str. (Krefeld)",6.57039,51.30941,c(6.57039, 51.30941, 0),"https://rp-online.de/nrw/staedte/krefeld/kita-in-krefeld-einjaehriges-kind-an-corona-erkrankt_aid-52892473"
"Inklusive Kita Wundertüte",7.10938,50.72091,c(7.10938, 50.72091, 0),"https://ga.de/bonn/stadt-bonn/corona-in-bonn-faelle-an-schulen-und-kitas-dutzende-kontaktpersonen_aid-52941567?utm_medium=Social&utm_source=Twitter&Echobox=1598281033"
"Kita Wuppertalstr.",7.0344288,51.0808159,c(7.0344288, 51.0808159, 0),"https://www.radioleverkusen.de/artikel/naechster-coronafall-in-kita-692801.html"
"Städtischer Kindergarten Drachenburg",8.71963,49.03814,c(8.71963, 49.03814, 0),"https://bnn.de/kraichgau/bretten/corona-infektion-in-brettener-kindergarten"
"Kindergarten Don Bosco",8.23821,48.89282,c(8.23821, 48.89282, 0),"https://bnn.de/mittelbaden/rastatt/oetigheim/corona-fall-in-otigheimer-kindergarten-treibt-eltern-um"
"Kita im Volksgarten",6.8060256,51.2075404,c(6.8060256, 51.2075404, 0),"https://corona.duesseldorf.de/news/die-aktuellen-coronazahlen-vom-25-august"
"KiTa Daimlerstraße",6.82002,51.29762,c(6.82002, 51.29762, 0),"https://corona.duesseldorf.de/news/die-aktuellen-coronazahlen-vom-25-august"
"Ev. Kita Kaldenberger Straße",6.8282635,51.1704853,c(6.8282635, 51.1704853, 0),"https://corona.duesseldorf.de/news/die-aktuellen-coronazahlen-vom-25-august"
"Kath.Kindertagesstätte zum Heiligen Kreuz",6.806496,51.2626271,c(6.806496, 51.2626271, 0),"https://corona.duesseldorf.de/news/die-aktuellen-coronazahlen-vom-25-august"
"Arbeiterwohlfahrt Kreisverband Siegen- Wittgenstein/Olpe Kita Am",8.001266,50.9165737,c(8.001266, 50.9165737, 0),"https://www.wp.de/staedte/siegerland/corona-siegen-wittgenstein-10-kitas-und-schulen-betroffen-id230211362.html"
"Ev.Kita Senfkorn",8.3819068,51.0465274,c(8.3819068, 51.0465274, 0),"https://www.wp.de/staedte/siegerland/corona-siegen-wittgenstein-10-kitas-und-schulen-betroffen-id230211362.html"
"Kindergarten Herz Jesu (Wilnsdorf)",8.14414,50.81429,c(8.14414, 50.81429, 0),"https://www.wp.de/staedte/siegerland/corona-siegen-wittgenstein-10-kitas-und-schulen-betroffen-id230211362.html"
"Kita in Wuppertalstraße (Leverkusen)",7.0281693,51.0823369,c(7.0281693, 51.0823369, 0),"https://www.radioleverkusen.de/artikel/naechster-coronafall-in-kita-692801.html"
