date,Deutschland ,Afghanistan  ,Ägypten  ,Algerien  ,Angola  ,Argentinien  ,Aserbaidschan  ,Äthiopien  ,Australien  ,Bangladesch  ,Belarus  ,Belgien  ,Benin  ,Bolivien  ,Brasilien  ,Bulgarien  ,Burkina Faso  ,Burundi  ,Chile  ,China  ,Costa Rica  ,Dänemark  ,Dominikanische Republik  ,Ecuador  ,El Salvador  ,Elfenbeinküste  ,Finnland  ,Frankreich  ,Ghana  ,Griechenland  ,Großbritannien  ,Guatemala  ,Guinea  ,Haiti  ,Honduras  ,Indien  ,Indonesien  ,Irak  ,Iran  ,Israel  ,Italien  ,Japan  ,Jemen  ,Jordanien  ,Kambodscha  ,Kamerun  ,Kanada  ,Kasachstan  ,Kenia  ,Kirgisistan  ,Kolumbien  ,Kuba  ,Libanon  ,Libyen  ,Madagaskar  ,Malawi  ,Malaysia  ,Mali  ,Marokko  ,Mexiko  ,Mosambik  ,Nepal  ,Nicaragua  ,Niederlande  ,Niger  ,Nigeria  ,Norwegen  ,Österreich  ,Pakistan  ,Papua-Neuguinea  ,Paraguay  ,Peru  ,Philippinen  ,Polen  ,Portugal  ,Ruanda  ,Rumänien  ,Russland  ,Sambia  ,Saudi-Arabien  ,Schweden  ,Schweiz  ,Senegal  ,Serbien  ,Sierra Leone  ,Simbabwe  ,Singapur  ,Slowakei  ,Somalia  ,Spanien  ,Sri Lanka  ,Südafrika  ,Sudan  ,Südkorea  ,Südsudan  ,Syrien  ,Tadschikistan  ,Tansania  ,Thailand  ,Togo  ,Tschad  ,Tschechien  ,Tunesien  ,Türkei  ,Uganda  ,Ukraine  ,Ungarn  ,USA  ,Usbekistan  ,Venezuela  ,Vereinigte Arabische Emirate  ,Vietnam  
2021-07-20,,,,,,,,,,,,,,,,,,,,,,,2.02,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.31,,,,,,,,
2021-07-21,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,,,,,,,,
2021-07-22,,,,,,,,,,,,,,,,,,,,,,,2.38,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,,,,,,,,
2021-07-23,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,,,,,
2021-07-24,,,,,,,,,,,,,,,,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.44,,,,,,,,
2021-07-25,,,,,,,,,,,,,,,,,,,,,,,2.63,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.63,,,,,,,,
2021-07-26,,,,,,,,,,,,,,,,,,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87,,,,,,,,
2021-07-27,,,,,,,,,,,,,,,,,,,,,,,2.96,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,,,,,,,
2021-07-28,,,,,,,,,,,,,,,,,,,,,,,3.14,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.34,,,,,,,,
2021-07-29,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.58,,,,,,,,
2021-07-30,,,,,,,,,,,,,,,,,,,,,,,3.43,,,,,,,,,,,,,,,,,0.1,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.72,,,,,,,,
2021-07-31,,,,,,,,,,,,,,,,,,,,,,,3.48,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.77,,,,,,,,
2021-08-01,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.83,,,,,,,,
2021-08-02,,,,,,,,,,,,,,,,,,,,,,,3.62,,,,,0.19,,,,,,,,,,,,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.96,,,,,,,,
2021-08-03,,,,,,,,,,,,,,,,,,,,,,,3.76,,,,,,,,,,,,,,,,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-04,,,,,,,,,,,,,,,,,,,,,,,3.91,,,,,,,,,,,,,,,,,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.11,,,,,,,,
2021-08-05,,,,,,,,,,,,,,,,,,,,,,,4.05,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,6.17,,,,,,,,
2021-08-06,,,,,,,,,,,,,,,,,,,,,,,4.16,,,,,0.2,,,,,,,,,,,,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,6.3,,,,,,,,
2021-08-07,,,,,,,,,,,,,,,,,,,,,,,4.21,,,,,,,,,,,,,,,,,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,,,6.43,,,,,,,,
2021-08-08,,,,,,,,,,,,,,,,,,,,,,,4.23,,,,,,,,,,,,,,,,,5.44,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,6.5,,,,,,,,
2021-08-09,,,,,,,,,,,,,,,,,,,,,,,4.35,,,,,,,,,,,,,,,,,6.26,,,,,0.24,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,6.62,,,,,,,,
2021-08-10,,,,,,,,,,,,,,,,,,,,,,,4.48,,,,,,,,,,,,,,,,,7.07,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,,,,,6.92,,,,,,,,
2021-08-11,,,,,,,,,,,,,,,,,,,0.37,,,,4.56,,,,,0.21,,,,,,,,,,,,7.74,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,7.16,,,,,,,,
2021-08-12,,,,,,,,,,,,,,,,,,,0.83,,,,4.61,,,,,,,,,,,,,,,,,8.38,,,,,0.84,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,,,,,7.46,,,,,,,,
2021-08-13,,,,,,,,,,,,,,,,,,,1.34,,,,4.7,,,,,,,,,,,,,,,,,8.86,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.56,,,,,,,,
2021-08-14,,,,,,,,,,,,,,,,,,,,,,,4.74,,,,,,,,,,,,,,,,,9.33,,,,,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,,,,,7.68,,,,0.01,,,,
2021-08-15,,,,,,,,,,,,,,,,,,,1.36,,,,4.76,,,,,,,,,,,,,,,,,10.39,,,,,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,,,,,7.74,,,,0.02,,,,
2021-08-16,,,,,,,,,,,,,,,,,,,2.18,,,,4.77,,,,,,,,,,,,,,,,,11.35,,,,,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,7.91,,,,0.05,,,,
2021-08-17,,,,,,,,,,,,,,,,,,,3.11,,,,4.86,,,,,0.22,,,,,,,,,,,,12.25,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.73,,,,,8.14,,,,0.08,,,,
2021-08-18,,,,,,,,,,,,,,,,,,,3.68,,,,4.98,,,,,,,,,,,,,,,,,12.99,,,,,2.11,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,0.74,,,,,8.54,,,,0.11,,,,
2021-08-19,,,,,,,,,,,,,,,,,,,4.24,,,,5.11,,,,,,,,,,,,,,,,,13.7,,,,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,8.75,,,,0.15,,,,
2021-08-20,,,,,,,,,,,,,,,,,,,4.73,,,,5.22,,,,,,,,,,,,,,,,,14.35,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,,,,,8.97,,,,0.18,,,,
2021-08-21,,,,,,,,,,,,,,,,,,,,,,,5.26,,,,,,,,,,,,,,,,,14.9,,,,,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,9.03,,,,0.2,,,,
2021-08-22,,,,,,,,,,,,,,,,,,,4.74,,,,5.28,,,,,0.23,,,,,,,,,,,,16.03,,,,,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,0.78,,,,,9.08,,,,0.21,,,,
2021-08-23,,,,,,,,,,,,,,,,,,,5.08,,,,5.4,,,,,,,,,,,,,,,,,17.04,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,,,,,,,,,,,,,,,0.79,,,,,9.32,,,,0.24,,,,
2021-08-24,,,,,,,,,,,,,,,,,,,5.46,,,,5.52,,,,,,,,,,,,,,,,,18.1,,,,,3.12,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,0.93,,,,,,,,,,,,,,,0.8,,,,,9.51,,,,0.27,,,,
2021-08-25,,,,,,,,,,,,,,,,,,,5.89,,,,5.65,,,,,,,,,,,,,,,,,19.17,,,,,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,,,,,,,,,,,,,,,0.81,,,,,9.67,,,,0.3,,,,
2021-08-26,,,,,,,,,,,,,,,,,,,6.42,,,,5.78,,,,,0.24,,,,,,,,,,,,20.26,,,,,3.34,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,,,,,9.82,,,,0.33,,,,
2021-08-27,0.01,,,,,,,,,,,,,,,,,,6.83,,,,5.91,,,,,,,,,,,,,,,,,20.86,,,,,3.4,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,,,,,,,,,,,,,,,0.83,,,,,9.96,,,,0.37,,,,
2021-08-28,,,,,,,,,,,,,,,,,,,,,,,5.95,,,,,,,,,,,,,,,,,21.23,,,,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89,,,,,,,,,,,,,,,,,,,,10.01,,,,0.39,,,,
2021-08-29,,,,,,,,,,,,,,,,,,,6.84,,,,5.97,,,,,0.25,,,,,,,,,,,,22.08,,,,,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,,,,,,,,,,,,,,,,,,,,10.08,,,,0.4,,,,
2021-08-30,,,,,,,,,,,,,,,,,,,7.33,,,,6.07,,,,,0.26,,,,,,,,,,,,23.33,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.14,,,,0.43,,,,
2021-08-31,0.02,,,,,,,,,,,,,,,,,,7.8,,,,6.19,,,,,0.27,,,,,,,,,,,,24.56,,,,,3.64,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,2.26,,,,,,,,,,,,,,,0.84,,,,,10.36,,,3.34,0.46,,,19.97,
2021-09-01,0.04,,,,,,,,,,,,,,,,,,8.43,,,,6.3,,,,,0.31,,,,,,,,,,,,25.77,,,,,3.68,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,2.79,,,,,,,,,,,,,,,,,,,,10.52,,,3.55,0.5,,,,
2021-09-02,0.06,,,,,,,,,,,,,,,,,,9.03,,,,6.43,,,,,0.35,,,,,,,,,,,,26.97,,,,,3.74,,0.05,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.66,,,,0.53,,,,
2021-09-03,0.08,,,,,,,,,,,,,,,,,,9.46,,,,6.54,,,,,0.39,,,,,,,,,,,,27.6,,,,,3.83,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,,,,,10.82,,,,0.56,,,20.02,
2021-09-04,,,,,,,,,,,,,,,,,,,,,,,6.58,,,,,0.41,,,,,,,,,,,,27.93,,,,,3.9,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,,,,,,,,,,,,,,,,,,,,10.87,,,3.93,0.58,,,,
2021-09-05,0.09,,,,,,,,,,,,,,,,,,9.47,,,0.01,6.6,,,,,0.42,,,,,,,,,,,,28.71,,,,,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41,,,,,,,,,,,,,,,,,,,,10.9,,,4.19,,,,20.03,
2021-09-06,0.11,,,,,,,,,,,,,,,,,,9.88,,,,6.7,,,,,0.46,,,,,,,,,,,,28.96,,,,,4.01,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,3.67,,,,,,,,,,,,,,,0.86,,,,,11.06,,,4.34,0.59,,,20.04,
2021-09-07,0.14,,,,,,,,,,,,,,,,,,10.42,,,,6.82,,,,,0.51,,,,,,,,,,,,29.02,,,,,4.11,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,3.92,,,,,,,,,,,,,,,,,,,,11.2,,,4.55,0.62,,,,
2021-09-08,0.17,,,,,,,,,,,,,,0.01,,,,11.12,,,,6.94,,,,,0.56,,,,,,,,,,,,29.09,,,,,4.19,,0.07,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,4.13,,,,,,,,,,,,,,,,,,,,11.33,,,4.79,0.64,,,20.27,
2021-09-09,0.2,,,,,,,,,,,,,,,,,,11.77,,,0.02,7.03,,,,,0.61,,,,,,,,,,,,29.88,,,,,4.28,,,,,,,,,,,,,,,,,,,,,,0.03,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.45,,,,0.67,,,20.97,
2021-09-10,0.23,,,,,,,,,,,,,,0.02,,,,12.42,,,0.04,7.13,,,,,0.66,,,,,,,,,,,,30.29,,,,,4.38,,0.08,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,,,,,11.58,,,,0.7,,,21.27,
2021-09-11,,,,,,,,,,,,,,,,,,,,,,0.08,7.17,,,,,,,,,,,,,,,,,30.45,,,,,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,,,,,,,,,,,,,,,,,,,,11.62,,,5.05,0.72,,,21.28,
2021-09-12,0.24,,,,,,,,,,,,,,0.03,,,,12.43,,,0.12,7.18,,,,,0.68,,,,,,,,,,,,31.03,,,,,4.53,,0.09,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65,,,5.31,0.73,,,21.9,
2021-09-13,0.27,,,,,,,,,,,,,,0.04,,,,12.89,,,0.21,7.27,,,,,0.74,,,,,,,,,,,,31.55,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,11.78,,,5.45,0.75,,,22.06,
2021-09-14,0.31,,,,,,,,,,,0.01,,,0.06,,,,13.34,,,0.29,7.36,,,,,0.82,,0.01,,,,,,,,,,32.07,,,,,4.66,,,,,,,,,,,,,,,,,,,,,,0.04,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.88,,,5.65,0.77,,,22.22,
2021-09-15,0.36,,,,,,,,,,,0.02,,,0.09,,,,13.7,,,0.39,7.45,,,,,0.91,,0.04,,,,,,,,,,32.25,,,,,4.72,,0.1,,,,,,,,,,,,,,,,,,,,0.05,0.19,,,,,,,,,,,,,,,,5.21,,,0.09,,,,,,,,,,,,0.88,,,,,11.98,,,5.86,0.79,,,22.43,
2021-09-16,0.41,,,,,,,,,,,0.04,,,0.1,,,,,,,0.48,7.54,,,,,1,,0.07,,,,,,,,,,32.27,,,,,4.76,,0.11,,,,,,,,,,,,,,,,,,,,0.09,0.23,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,12.08,,,,0.82,,,22.77,
2021-09-17,0.44,,,,,,,,,,,0.08,,,,,,,,,,0.56,7.64,,,,,1.08,,0.09,,,,,,,,,,32.73,,,,,4.81,,0.22,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,5.73,,,0.31,,,,,,,,,,,,,,,,,12.18,,,,0.84,,,23.01,
2021-09-18,0.45,,,,,,,,,,,,,,,,,,,,,0.58,7.68,,,,,,,,,,,,,,,,,32.87,,,,,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.08,,,0.55,,,,,,,,,,,,,,,,,12.22,,,6.12,,,,23.24,
2021-09-19,0.46,,,,,,,,,,,0.14,,,0.12,,,,13.87,,,0.59,7.69,,,,,1.1,,0.11,,,,,,,,,,33.34,0.01,,,,4.9,,0.23,,,,,,,,,,,,,,,,,,,,0.1,0.27,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,12.25,,,6.35,0.86,,,23.37,
2021-09-20,0.49,,,,,,,,,,,0.17,,,0.16,,,,14.16,,,0.68,7.8,,,,,1.18,,0.13,,,,,,,,,,33.52,0.02,,,,4.95,,0.25,,,,,,,,,,,,,,,,,,,,0.12,0.29,,,,,,,,,,,,,,,,6.13,,,0.93,,,,,,,,,,,,,,,,,12.35,,,6.5,0.89,,,23.49,
2021-09-21,0.54,,,,,,,,,,,0.22,,,0.18,,,,14.54,,,0.77,7.91,,,,,1.27,,0.15,,,,,,,,,,33.56,0.04,,,,4.98,,0.26,,,,,,,,,,,,,,,,,,,,0.14,0.34,,,,,,,,,,,,,,,,6.64,,,1.08,,,,,,,,,,,,,,,,,12.43,,,6.71,0.91,,,23.52,
2021-09-22,0.6,,,,,,,,,,,0.33,,,0.2,,,,14.93,,,0.86,8.01,,,,,1.35,,0.17,,,,,,,,,,33.83,0.05,,,,5.01,,0.27,,,,,,,,,,,,,,,,,,,,0.18,0.41,,,,,,,,,,,,,,,,6.82,,,1.37,,,,,,,,,,,,,,,0.01,,12.51,,,6.92,0.94,,,24.07,
2021-09-23,0.67,,,,,,,,,,,0.41,,,0.21,,,,15.35,,,0.95,8.12,,,,,1.44,,0.19,,,,,,,,,,34.13,0.07,,,,5.05,,0.29,,,,,,,,,,,,,,,,,,,,0.22,0.46,,,,,,,,,,,,,,,,6.99,,,1.68,,,,,,,,,,,,,,,0.02,,12.59,,,,0.97,,,24.27,
2021-09-24,0.71,,,,,,,,,,,0.51,,,0.24,,,,15.7,,,1.01,8.15,,,,,1.52,,0.2,,,,,,,,,,34.43,0.08,,,,5.08,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,,,,,12.67,,,,1.05,,,24.39,
2021-09-25,0.72,,,,,,,,,,,,,,0.25,,,,,,,1.02,8.19,,,,0.02,,,,,,,,,,,,,34.54,0.09,,,,5.11,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.18,,,2.53,,,,,,,,,,,,,,,,,12.71,,,7.17,1.12,,,,
2021-09-26,0.73,,,,,,,,,,,0.64,,,0.26,,,,15.71,,,1.03,8.21,,0.08,,,1.55,,0.21,,,,,,,,,,34.93,0.1,,,,5.13,,0.43,,,,,,,,,,,,,,,,,,,,0.23,0.52,,,,,,,,,,0.45,,,,,,,,,2.82,,,,,,,,,,,,,,,0.03,,12.74,,,7.41,1.16,,,24.52,
2021-09-27,0.76,,,,,,,,,,,0.71,,,0.38,,,,16.14,,,1.09,8.3,,,,,1.62,,0.23,,,,,,,,,,35.26,0.11,,,,5.16,,0.45,,,,,,,,,,,,,,,,,,,,0.25,0.55,,,,,,,,,,0.46,,,,,,7.31,,,3.23,,,,,,,,,,,,,,,,,12.86,,,7.53,1.31,,,24.58,
